Hyper-parameters:

  batch_size   16
  optimizer  adam
  lr           0.005
  lr_decrease_epoch 20
  lr_decrease_by    0.01


processing train1:

Epoch 7, train loss = 0.489, valid loss = 0.459, time 0m 10s
Epoch 8, train loss = 0.479, valid loss = 0.477, time 0m 10s
Epoch 9, train loss = 0.445, valid loss = 0.445, time 0m 10s
Epoch 10, train loss = 0.450, valid loss = 0.464, time 0m 10s
Epoch 11, train loss = 0.435, valid loss = 0.455, time 0m 10s
Epoch 12, train loss = 0.434, valid loss = 0.451, time 0m 10s
Epoch 13, train loss = 0.482, valid loss = 0.444, time 0m 10s
Epoch 14, train loss = 0.449, valid loss = 0.437, time 0m 10s
Epoch 15, train loss = 0.439, valid loss = 0.448, time 0m 10s
Epoch 16, train loss = 0.447, valid loss = 0.457, time 0m 10s
Epoch 17, train loss = 0.447, valid loss = 0.457, time 0m 10s
Epoch 18, train loss = 0.443, valid loss = 0.448, time 0m 10s
Epoch 19, train loss = 0.435, valid loss = 0.471, time 0m 10s
Epoch 20, train loss = 0.432, valid loss = 0.470, time 0m 10s
Epoch 21, train loss = 0.429, valid loss = 0.468, time 0m 10s
Epoch 22, train loss = 0.418, valid loss = 0.475, time 0m 10s
Epoch 23, train loss = 0.419, valid loss = 0.473, time 0m 10s
Epoch 24, train loss = 0.435, valid loss = 0.486, time 0m 10s
Epoch 25, train loss = 0.417, valid loss = 0.459, time 0m 10s
Epoch 26, train loss = 0.427, valid loss = 0.439, time 0m 11s
Epoch 27, train loss = 0.412, valid loss = 0.434, time 0m 11s
Epoch 28, train loss = 0.418, valid loss = 0.443, time 0m 11s
Epoch 29, train loss = 0.403, valid loss = 0.432, time 0m 11s
Epoch 30, train loss = 0.422, valid loss = 0.444, time 0m 11s
Epoch 31, train loss = 0.408, valid loss = 0.441, time 0m 11s
Epoch 32, train loss = 0.438, valid loss = 0.459, time 0m 11s
Epoch 33, train loss = 0.408, valid loss = 0.465, time 0m 11s
Epoch 34, train loss = 0.404, valid loss = 0.459, time 0m 11s
Epoch 35, train loss = 0.418, valid loss = 0.472, time 0m 11s
Epoch 36, train loss = 0.389, valid loss = 0.455, time 0m 11s
Epoch 37, train loss = 0.404, valid loss = 0.458, time 0m 11s
Epoch 38, train loss = 0.396, valid loss = 0.453, time 0m 11s
Epoch 39, train loss = 0.421, valid loss = 0.450, time 0m 11s
Epoch 40, train loss = 0.393, valid loss = 0.462, time 0m 11s
Epoch 41, train loss = 0.388, valid loss = 0.449, time 0m 11s
Epoch 42, train loss = 0.401, valid loss = 0.447, time 0m 11s
Epoch 43, train loss = 0.389, valid loss = 0.469, time 0m 11s
Epoch 44, train loss = 0.401, valid loss = 0.484, time 0m 11s
Epoch 45, train loss = 0.397, valid loss = 0.491, time 0m 11s
Epoch 46, train loss = 0.408, valid loss = 0.473, time 0m 12s
Epoch 47, train loss = 0.382, valid loss = 0.476, time 0m 12s
Epoch 48, train loss = 0.385, valid loss = 0.493, time 0m 12s
Epoch 49, train loss = 0.406, valid loss = 0.454, time 0m 12s
Epoch 50, train loss = 0.407, valid loss = 0.459, time 0m 12s
Epoch 51, train loss = 0.412, valid loss = 0.429, time 0m 12s
Epoch 52, train loss = 0.385, valid loss = 0.444, time 0m 12s
Epoch 53, train loss = 0.408, valid loss = 0.463, time 0m 12s
Epoch 54, train loss = 0.387, valid loss = 0.474, time 0m 12s
Epoch 55, train loss = 0.386, valid loss = 0.487, time 0m 12s
Epoch 56, train loss = 0.407, valid loss = 0.465, time 0m 12s
Epoch 57, train loss = 0.389, valid loss = 0.456, time 0m 12s
Epoch 58, train loss = 0.374, valid loss = 0.480, time 0m 12s
Epoch 59, train loss = 0.372, valid loss = 0.487, time 0m 12s
Epoch 60, train loss = 0.388, valid loss = 0.479, time 0m 12s

Select best Epoch:
Epoch 20, train loss = 0.432, valid loss = 0.470, Spearmanr = -0.59
Epoch 40, train loss = 0.393, valid loss = 0.462, Spearmanr = -0.22
Epoch 60, train loss = 0.388, valid loss = 0.479, Spearmanr = 0.19
Final Epoch: 40

valid for train5:
  tp=93, tn=54, fp=22, fn=28
  se=0.7686, sp=0.7105, acc=0.7462, mcc=0.473, auc=0.838


Validation set:
  tp=502, tn=263, fp=118, fn=103
