NO,Name,Aromatic_SMILES,Kekulized_SMILES,InChiKey,target_binary
3326,Decoys_2592,O=C(CSc1[nH+]c2ccccc2n1Cc1ccc(Cl)cc1)N/N=C/c1c(O)ccc2ccccc12,O=C(CSC1=[NH+]C2=CC=CC=C2N1CC1=CC=C(Cl)C=C1)N/N=C/C1=C(O)C=CC2=CC=CC=C21,DNLBTICGFKWZTQ-WKULSOCRSA-O,0
3327,Decoys_2593,CC[C@H](CO)Nc1nc(N2CCN(Cc3ccc(Cl)cc3Cl)CC2)[nH+]c2ccccc12,CC[C@H](CO)NC1=C2C=CC=CC2=[NH+]C(N2CCN(CC3=CC=C(Cl)C=C3Cl)CC2)=N1,ZUKGCONLWXJYCQ-GOSISDBHSA-O,0
3328,Decoys_2594,Cc1ccc(S(=O)(=O)N/[NH+]=c2/oc3ccccc3cc2C(=O)Nc2ccc(Cl)cc2)cc1,CC1=CC=C(S(=O)(=O)N/[NH+]=C2/OC3=CC=CC=C3C=C2C(=O)NC2=CC=C(Cl)C=C2)C=C1,OIGFPBRGFGSVPN-WNAAXNPUSA-O,0
3329,Decoys_2595,Cc1cccc(NC(=O)c2cc3ccccc3o/c2=[NH+]\NS(=O)(=O)c2ccc(F)c(Cl)c2)c1,CC1=CC=CC(NC(=O)C2=CC3=CC=CC=C3O/C2=[NH+]\NS(=O)(=O)C2=CC=C(F)C(Cl)=C2)=C1,FJJSWRWSDSBYLN-VYIQYICTSA-O,0
3330,Decoys_2596,CCN(CC)c1ccc2cc(C(N)=O)/c(=[NH+]/c3cc(C(F)(F)F)ccc3N3CCCCC3)oc2c1,CCN(CC)C1=CC=C2C=C(C(N)=O)/C(=[NH+]/C3=CC(C(F)(F)F)=CC=C3N3CCCCC3)OC2=C1,XIPXSRKFOQSMHC-GDWJVWIDSA-O,0
3331,Decoys_2597,CC(C)(C)c1cc(NC(=O)CSC2=NN/C(=C3\C=c4ccccc4=[NH+]3)N2c2ccccc2)on1,CC(C)(C)C1=NOC(NC(=O)CSC2=NN/C(=C3\C=C4C=CC=CC4=[NH+]3)N2C2=CC=CC=C2)=C1,FIYSTIGXJRAJGT-NMWGTECJSA-O,0
3332,Decoys_2598,CCCN(CCC)c1nc(N)[nH+]c(N=P(c2ccccc2)(c2ccccc2)c2ccccc2)n1,CCCN(CCC)C1=NC(N)=[NH+]C(N=P(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)=N1,IZULONABCFTRSZ-UHFFFAOYSA-O,0
3333,Decoys_2600,Oc1c(Br)cc(Cl)cc1/C=N\Nc1nc(N2CCCCC2)nc(N2CCCCC2)[nH+]1,OC1=C(/C=N\NC2=[NH+]C(N3CCCCC3)=NC(N3CCCCC3)=N2)C=C(Cl)C=C1Br,LAPHMWTWFSTLJL-QRVIBDJDSA-O,0
3334,Decoys_2601,Cc1ccc(NS(=O)(=O)c2ccc3c(c2)Cc2cc(S(=O)(=O)Nc4ccc(C)cc4)ccc2-3)cc1,CC1=CC=C(NS(=O)(=O)C2=CC=C3C(=C2)CC2=C3C=CC(S(=O)(=O)NC3=CC=C(C)C=C3)=C2)C=C1,UITNJRPAOJCYKL-UHFFFAOYSA-N,0
3335,Decoys_2602,Cc1ccc(S(=O)(=O)Nc2cc3c(C(=O)Nc4ccccc4)c(C)oc3c3ccccc23)c(C)c1,CC1=CC=C(S(=O)(=O)NC2=CC3=C(OC(C)=C3C(=O)NC3=CC=CC=C3)C3=C2C=CC=C3)C(C)=C1,WNWBHCMQSHVVHS-UHFFFAOYSA-N,0
3336,Decoys_2603,O=C(N/N=C/c1ccc(-c2ccc(Cl)cc2)o1)/C(=C/c1ccccc1)NC(=O)c1ccccc1,O=C(N/C(=C\C1=CC=CC=C1)C(=O)N/N=C/C1=CC=C(C2=CC=C(Cl)C=C2)O1)C1=CC=CC=C1,VCCDOYDZELFHLS-WAOQMYBISA-N,0
3337,Decoys_2604,CCc1ccc([C@@H]2Nc3ccccc3NC3=C2C(=O)C[C@@H](c2cc(OC)c(OC)c(OC)c2)C3)cc1,CCC1=CC=C([C@@H]2NC3=CC=CC=C3NC3=C2C(=O)C[C@@H](C2=CC(OC)=C(OC)C(OC)=C2)C3)C=C1,HHLNXRDAXAVAFQ-WRONEBCDSA-N,0
3338,Decoys_2605,O=C(COc1ccccc1-c1ccccc1)N/N=C1/C(=O)Nc2c(Br)cc(Br)cc21,O=C(COC1=CC=CC=C1C1=CC=CC=C1)N/N=C1/C(=O)NC2=C(Br)C=C(Br)C=C21,YABHJTMOYCWGKV-UHFFFAOYSA-N,0
3339,Decoys_2606,C[C@@H](NC(=O)CN1C(=O)N[C@](C)(c2ccc(C(C)(C)C)cc2)C1=O)c1ccc(Cl)c(Cl)c1,C[C@@H](NC(=O)CN1C(=O)N[C@](C)(C2=CC=C(C(C)(C)C)C=C2)C1=O)C1=CC=C(Cl)C(Cl)=C1,OIELVFJPMYXZMK-JBEBIEQOSA-N,0
3340,Decoys_2607,Cc1oc2c(c(C)cc3oc(=O)c(CC(=O)NCCc4c[nH]c5ccc(Cl)cc45)c(C)c32)c1C,CC1=CC2=C(C(C)=C(CC(=O)NCCC3=CNC4=C3C=C(Cl)C=C4)C(=O)O2)C2=C1C(C)=C(C)O2,MCQBLALCPCKBAN-UHFFFAOYSA-N,0
3341,Decoys_2608,CCOC(=O)C1=C(N)N(c2ccc(OC)cc2)C2=C(C(=O)CC(C)(C)C2)[C@@H]1c1ccc(Br)cc1,CCOC(=O)C1=C(N)N(C2=CC=C(OC)C=C2)C2=C(C(=O)CC(C)(C)C2)[C@@H]1C1=CC=C(Br)C=C1,GUVFVCOEPMLMMX-QFIPXVFZSA-N,0
3342,Decoys_2609,C[C@@]1(c2ccc3ccccc3c2)NC(=O)N(CC(=O)N[C@H](Cc2ccccc2)c2ccccc2)C1=O,C[C@@]1(C2=CC=C3C=CC=CC3=C2)NC(=O)N(CC(=O)N[C@H](CC2=CC=CC=C2)C2=CC=CC=C2)C1=O,ILNUVGBZLWIXSS-VIZCGCQYSA-N,0
3343,Decoys_2610,Cc1ccccc1-n1c(SCC(=O)Nc2cccc(C)c2C)nc2c([nH]c3ccccc32)c1=O,CC1=CC=CC=C1N1C(=O)C2=C(N=C1SCC(=O)NC1=CC=CC(C)=C1C)C1=CC=CC=C1N2,DHXXSICHLTWEAC-UHFFFAOYSA-N,0
3344,Decoys_2611,Cc1ccccc1NC(=O)CSc1nc2c([nH]c3ccccc32)c(=O)n1-c1cccc(C)c1C,CC1=CC=CC=C1NC(=O)CSC1=NC2=C(NC3=CC=CC=C32)C(=O)N1C1=CC=CC(C)=C1C,CSMXZOOAFCYJRY-UHFFFAOYSA-N,0
3345,Decoys_2612,Cc1cccc(NC(=O)CSc2nc3c([nH]c4ccccc43)c(=O)n2-c2cccc(C)c2C)c1,CC1=CC=CC(NC(=O)CSC2=NC3=C(NC4=CC=CC=C43)C(=O)N2C2=CC=CC(C)=C2C)=C1,ZOILKDZXFHPJFM-UHFFFAOYSA-N,0
3346,Decoys_2613,Cc1ccc(C)c(-n2c(SCC(=O)Nc3ccccc3C)nc3c([nH]c4ccccc43)c2=O)c1,CC1=CC=C(C)C(N2C(=O)C3=C(N=C2SCC(=O)NC2=CC=CC=C2C)C2=CC=CC=C2N3)=C1,KOMUQANTQWHIJX-UHFFFAOYSA-N,0
3347,Decoys_2614,CC(C)(C)[C@H]1CCc2c(sc3ncnc(SCC(=O)NNC(=O)C4CCCCC4)c23)C1,CC(C)(C)[C@H]1CCC2=C(C1)SC1=C2C(SCC(=O)NNC(=O)C2CCCCC2)=NC=N1,JSSMCTGMCCCWQU-HNNXBMFYSA-N,0
3348,Decoys_2615,COc1cccc(-c2[nH]c3ccccc3c2[C@H]2c3ccccc3C(=O)N2CC(=O)NC(C)(C)C)c1,COC1=CC(C2=C([C@H]3C4=CC=CC=C4C(=O)N3CC(=O)NC(C)(C)C)C3=CC=CC=C3N2)=CC=C1,OHQJEPQOCITUSE-HHHXNRCGSA-N,0
3349,Decoys_2616,Cc1ccc(Nc2nnc(SCc3nc4sc5c(c4c(=O)[nH]3)CC[C@H](C)C5)s2)cc1C,CC1=CC=C(NC2=NN=C(SCC3=NC4=C(C(=O)N3)C3=C(C[C@@H](C)CC3)S4)S2)C=C1C,QMSIDKZECWRANS-NSHDSACASA-N,0
3350,Decoys_2617,COc1ccc(-c2cs/c(=N\c3ccccc3C(F)(F)F)n2/N=C/c2ccc(O)c(O)c2)cc1,COC1=CC=C(C2=CS/C(=N\C3=CC=CC=C3C(F)(F)F)N2/N=C/C2=CC=C(O)C(O)=C2)C=C1,OEPFBEATSJEEGE-QDDJODNZSA-N,0
3351,Decoys_2618,COC(=O)c1c(-c2cccc3ccccc23)csc1NC(=O)[C@H]1CC(C)=C(C)C[C@@H]1C(=O)O,COC(=O)C1=C(NC(=O)[C@H]2CC(C)=C(C)C[C@@H]2C(=O)O)SC=C1C1=CC=CC2=C1C=CC=C2,AZALBOXABMGNRY-PMACEKPBSA-N,0
3352,Decoys_2619,CCOc1cccc2c1O[C@@]1(C)[C@H](C(=O)Nc3ccc(Cl)cc3)[C@@H]2NC(=S)N1c1cccc(C)c1C,CCOC1=CC=CC2=C1O[C@@]1(C)[C@H](C(=O)NC3=CC=C(Cl)C=C3)[C@@H]2NC(=S)N1C1=CC=CC(C)=C1C,MMOPPTKQSGLPKW-JPYHZWLXSA-N,0
3353,Decoys_2620,COc1cccc([C@@H]2Nc3ccccc3NC3=C2C(=O)C[C@H](c2ccc(N(C)C)cc2)C3)c1OC(C)C,COC1=CC=CC([C@@H]2NC3=CC=CC=C3NC3=C2C(=O)C[C@H](C2=CC=C(N(C)C)C=C2)C3)=C1OC(C)C,DIYWRIWCWHISMS-DFXYEROKSA-N,0
3354,Decoys_2621,CCCOc1ccc([C@@H]2CC(=O)C3=C(C2)Nc2ccccc2N[C@@H]3c2coc3ccccc3c2=O)cc1,CCCOC1=CC=C([C@@H]2CC(=O)C3=C(C2)NC2=CC=CC=C2N[C@@H]3C2=COC3=CC=CC=C3C2=O)C=C1,OCTYEXHLGBVRLZ-WENCNXQZSA-N,0
3355,Decoys_2622,C[C@H](NC(=O)CN1C(=O)N[C@@](C)(c2ccc(C(C)(C)C)cc2)C1=O)c1ccc(Cl)cc1Cl,C[C@H](NC(=O)CN1C(=O)N[C@@](C)(C2=CC=C(C(C)(C)C)C=C2)C1=O)C1=CC=C(Cl)C=C1Cl,WHVOATNLTGHZSK-BSEYFRJRSA-N,0
3356,Decoys_2623,COc1cc([C@H]2Nc3ccccc3NC3=C2C(=O)C[C@H](c2ccc(C(C)(C)C)cc2)C3)ccc1OC(C)=O,COC1=CC([C@H]2NC3=CC=CC=C3NC3=C2C(=O)C[C@H](C2=CC=C(C(C)(C)C)C=C2)C3)=CC=C1OC(C)=O,OMABQTCJGJDALV-JPZYQRIQSA-N,0
3357,Decoys_2624,CCc1ccc([C@H]2CC(=O)C3=C(C2)Nc2ccccc2N[C@H]3c2cc(OC)c(OC)c(OC)c2)cc1,CCC1=CC=C([C@H]2CC(=O)C3=C(C2)NC2=CC=CC=C2N[C@H]3C2=CC(OC)=C(OC)C(OC)=C2)C=C1,UPIJVKQYMVVSCR-OLILMLBXSA-N,0
3358,Decoys_2625,COc1cccc([C@H]2Nc3ccccc3NC3=C2C(=O)C[C@@H](c2ccc(OC(C)C)c(OC)c2)C3)c1,COC1=CC([C@H]2NC3=CC=CC=C3NC3=C2C(=O)C[C@@H](C2=CC=C(OC(C)C)C(OC)=C2)C3)=CC=C1,JBPRADDOECWKBF-URAOTHONSA-N,0
3359,Decoys_2626,COc1ccc([C@@H]2Nc3ccccc3NC3=C2C(=O)C[C@@H](c2ccc(N(C)C)cc2)C3)c(OC)c1,COC1=CC=C([C@@H]2NC3=CC=CC=C3NC3=C2C(=O)C[C@@H](C2=CC=C(N(C)C)C=C2)C3)C(OC)=C1,QLLVTBGNYQHWEE-SLQAJWMNSA-N,0
3360,Decoys_2627,CCCc1cc(=O)[nH]c(S[C@H]2c3cccc4cccc(c34)[C@H]2NS(=O)(=O)c2ccccc2)n1,CCCC1=CC(=O)NC(S[C@H]2C3=CC=CC4=C3C(=CC=C4)[C@H]2NS(=O)(=O)C2=CC=CC=C2)=N1,PMVIARZJZJTETP-RPWUZVMVSA-N,0
3361,Decoys_2628,NS(=O)(=O)c1ccc(-c2ccc(/C=C/C(=O)c3ccc(-c4ccc(Cl)c(Cl)c4)o3)o2)cc1,NS(=O)(=O)C1=CC=C(C2=CC=C(/C=C/C(=O)C3=CC=C(C4=CC=C(Cl)C(Cl)=C4)O3)O2)C=C1,OQARKBDOZYXLLZ-RUDMXATFSA-N,0
3362,Decoys_2629,Cc1ccc(C)c(-n2c(SCC(=O)Nc3cccc4ccccc34)nc3c([nH]c4ccccc43)c2=O)c1,CC1=CC=C(C)C(N2C(=O)C3=C(N=C2SCC(=O)NC2=CC=CC4=C2C=CC=C4)C2=CC=CC=C2N3)=C1,LNUYBKVSEBKGPA-UHFFFAOYSA-N,0
3363,Decoys_2630,CC(C)c1ccc([C@H]2C[C@@H](C(F)(F)F)N3NC(c4nnc([S-])n4Cc4ccccc4)=CC3=[NH+]2)cc1,CC(C)C1=CC=C([C@H]2C[C@@H](C(F)(F)F)N3NC(C4=NN=C([S-])N4CC4=CC=CC=C4)=CC3=[NH+]2)C=C1,MTTDLYKPTBJVQB-CTNGQTDRSA-N,0
3364,Decoys_2631,CC(C)c1ccc([C@@H]2C[C@H](C(F)(F)F)N3NC(c4n[nH]c(=S)n4Cc4ccccc4)=CC3=N2)cc1,CC(C)C1=CC=C([C@@H]2C[C@H](C(F)(F)F)N3NC(C4=NNC(=S)N4CC4=CC=CC=C4)=CC3=N2)C=C1,MTTDLYKPTBJVQB-PZJWPPBQSA-N,0
3365,Decoys_2632,Cc1ccc([C@@H]2C(C#N)=C(N)Oc3cc(OC(=O)[C@@H](C)Oc4ccc(C(C)C)cc4)ccc32)cc1,CC1=CC=C([C@H]2C3=CC=C(OC(=O)[C@@H](C)OC4=CC=C(C(C)C)C=C4)C=C3OC(N)=C2C#N)C=C1,NKCSOJYZVCDISD-WINIVTDRSA-N,0
3366,Decoys_2633,CC(C)c1ccc(OCC(=O)Oc2ccc3c(c2)OC(N)=C(C#N)[C@H]3c2ccc(Cl)cc2)cc1,CC(C)C1=CC=C(OCC(=O)OC2=CC=C3C(=C2)OC(N)=C(C#N)[C@H]3C2=CC=C(Cl)C=C2)C=C1,QISFSUCNGUIXFB-SANMLTNESA-N,0
3367,Decoys_2634,COc1ccc(C(=O)Oc2ccc3c(c2)OC(N)=C(C#N)[C@H]3c2ccc(Br)cc2)cc1,COC1=CC=C(C(=O)OC2=CC=C3C(=C2)OC(N)=C(C#N)[C@H]3C2=CC=C(Br)C=C2)C=C1,APUDDPVSTQAZHD-QFIPXVFZSA-N,0
3368,Decoys_2635,CSc1ccc([C@@H]2C(C#N)=C(N)Oc3cc(OC(=O)c4oc5cc(C)ccc5c4C)ccc32)cc1,CSC1=CC=C([C@H]2C3=CC=C(OC(=O)C4=C(C)C5=CC=C(C)C=C5O4)C=C3OC(N)=C2C#N)C=C1,SNJCFLFZXNNIPY-VWLOTQADSA-N,0
3369,Decoys_2636,COc1ccccc1/C=C1\CN(Cc2ccccc2)CC2=C1OC(N)=C(C#N)[C@H]2c1ccccc1OC,COC1=CC=CC=C1/C=C1\CN(CC2=CC=CC=C2)CC2=C1OC(N)=C(C#N)[C@H]2C1=CC=CC=C1OC,AWPUQGCZRKYHEP-DGBUWDJXSA-N,0
3370,Decoys_2637,C[C@H](Oc1cccc2ccccc12)C(=O)NN1C(=O)c2cc(Br)ccc2N[C@H]1c1ccccc1,C[C@H](OC1=CC=CC2=C1C=CC=C2)C(=O)NN1C(=O)C2=CC(Br)=CC=C2N[C@H]1C1=CC=CC=C1,JTEDARGEGPUJTP-SSOJOUAXSA-N,0
3371,Decoys_2638,CCCCCSc1nc2c(c(=O)[nH]1)[C@H](c1ccc(N(C)C)cc1)C1=C(CC(C)(C)CC1=O)N2,CCCCCSC1=NC2=C(C(=O)N1)[C@H](C1=CC=C(N(C)C)C=C1)C1=C(CC(C)(C)CC1=O)N2,ROACCDOGVMGVIN-HXUWFJFHSA-N,0
3372,Decoys_2639,COc1cccc([C@@H]2c3c(-c4cc(C)cc(C)c4O)n[nH]c3C(=O)N2Cc2ccccc2Cl)c1,COC1=CC([C@@H]2C3=C(NN=C3C3=CC(C)=CC(C)=C3O)C(=O)N2CC2=CC=CC=C2Cl)=CC=C1,KJCLDWIOHGYVPG-RUZDIDTESA-N,0
3373,Decoys_2640,CCOC(=O)c1c(NC(=O)N/N=C/c2cccc(Br)c2)sc2c1CC[C@@H](C)C2,CCOC(=O)C1=C(NC(=O)N/N=C/C2=CC=CC(Br)=C2)SC2=C1CC[C@@H](C)C2,NCOVMKCJSDKLDL-VTGBELTLSA-N,0
3374,Decoys_2641,CC(C)(C)c1ccc(S(=O)(=O)Nc2c(NCc3ccccc3)c3ccccc3oc2=O)cc1,CC(C)(C)C1=CC=C(S(=O)(=O)NC2=C(NCC3=CC=CC=C3)C3=CC=CC=C3OC2=O)C=C1,GWBQOWYMADAXRT-UHFFFAOYSA-N,0
3375,Decoys_2642,C[NH+](C)c1ccc([C@H]2CC(c3ccccc3)=NN2C2=NC(=O)/C(=C/c3cc(Cl)ccc3O)S2)cc1,C[NH+](C)C1=CC=C([C@H]2CC(C3=CC=CC=C3)=NN2C2=NC(=O)/C(=C/C3=CC(Cl)=CC=C3O)S2)C=C1,DUUYVOQJTPVYRY-UELZEPHDSA-O,0
3376,Decoys_2643,COc1ccc([C@H]2Nc3ccc(S(=O)(=O)Nc4cc(C)ccc4C)cc3[C@H]3C=CC[C@H]32)c(OC)c1,COC1=CC=C([C@H]2NC3=CC=C(S(=O)(=O)NC4=CC(C)=CC=C4C)C=C3[C@H]3C=CC[C@H]32)C(OC)=C1,XPAPGBJCBNESAI-TYPXCFOJSA-N,0
3377,Decoys_2644,COc1cccc([C@H]2Nc3ccc(S(=O)(=O)Nc4ccc(Cl)cc4)cc3[C@H]3C=CC[C@H]32)c1OC,COC1=CC=CC([C@H]2NC3=CC=C(S(=O)(=O)NC4=CC=C(Cl)C=C4)C=C3[C@H]3C=CC[C@H]32)=C1OC,MXPUHWIKCTVJLR-DFIYOIEZSA-N,0
3378,Decoys_2645,O=[N+]([O-])c1cc(NC(=S)Nc2cc(Cl)ccc2Cl)cc(Oc2ccc(Cl)cc2)c1,O=[N+]([O-])C1=CC(OC2=CC=C(Cl)C=C2)=CC(NC(=S)NC2=CC(Cl)=CC=C2Cl)=C1,RLKFPSBHYDDYLT-UHFFFAOYSA-N,0
3379,Decoys_2646,CC[NH+](CC)c1ccc(/C=C2/C(=O)N(c3nc(-c4ccc(Br)cc4)cs3)N=C2C)c(O)c1,CC[NH+](CC)C1=CC=C(/C=C2/C(=O)N(C3=NC(C4=CC=C(Br)C=C4)=CS3)N=C2C)C(O)=C1,MWMJFEPRJCPBQF-UDWIEESQSA-O,0
3380,Decoys_2647,CCOC(=O)C1=C(C)Nc2[nH]c(SCc3ccccc3)nc(=O)c2[C@H]1c1ccc(Cl)cc1,CCOC(=O)C1=C(C)NC2=C(C(=O)N=C(SCC3=CC=CC=C3)N2)[C@H]1C1=CC=C(Cl)C=C1,BVFOZWWHNLLZAH-IBGZPJMESA-N,0
3381,Decoys_2648,Nc1nnc(SCC(=O)N2N=C(c3ccc4ccccc4c3)C[C@@H]2c2ccc(Cl)cc2)s1,NC1=NN=C(SCC(=O)N2N=C(C3=CC4=CC=CC=C4C=C3)C[C@@H]2C2=CC=C(Cl)C=C2)S1,GNVRLLZIIBGILW-HXUWFJFHSA-N,0
3382,Decoys_2649,O=C1CS[C@H](c2ccc(OCc3ccccc3)cc2)c2c(O)nn(C3CCCCCC3)c2N1,O=C1CS[C@H](C2=CC=C(OCC3=CC=CC=C3)C=C2)C2=C(N1)N(C1CCCCCC1)N=C2O,NFIHIMABMORZEP-XMMPIXPASA-N,0
3383,Decoys_2650,O=C(N/N=C\c1cc(Br)c(O)c(Br)c1)c1ccn(Cc2ccc(Cl)cc2)n1,O=C(N/N=C\C1=CC(Br)=C(O)C(Br)=C1)C1=NN(CC2=CC=C(Cl)C=C2)C=C1,GENAEDJKGCPPJQ-AFPJDJCSSA-N,0
3384,Decoys_2651,Nc1nonc1-n1nnc(C(=O)N/N=C/c2c3ccccc3cc3ccccc23)c1COc1ccc(F)cc1,NC1=NON=C1N1N=NC(C(=O)N/N=C/C2=C3C=CC=CC3=CC3=CC=CC=C32)=C1COC1=CC=C(F)C=C1,IUYYNPMYIXKERT-AMVVHIIESA-N,0
3385,Decoys_2652,Cc1ccc(C(OC[C@H]2O[C@@H](n3ncc(N)nc3=O)[C@@H](O)[C@H]2O)(c2ccc(C)cc2)c2ccc(C)cc2)cc1,CC1=CC=C(C(OC[C@H]2O[C@@H](N3N=CC(N)=NC3=O)[C@@H](O)[C@H]2O)(C2=CC=C(C)C=C2)C2=CC=C(C)C=C2)C=C1,WINPBGKQLPWUPD-CPKBAGSISA-N,0
3386,Decoys_2653,Cc1ccc(C(OC[C@H]2O[C@@H](n3ncc(N)nc3=O)[C@@H](O)[C@@H]2O)(c2ccc(C)cc2)c2ccc(C)cc2)cc1,CC1=CC=C(C(OC[C@H]2O[C@@H](N3N=CC(N)=NC3=O)[C@@H](O)[C@@H]2O)(C2=CC=C(C)C=C2)C2=CC=C(C)C=C2)C=C1,WINPBGKQLPWUPD-AOGFTHLWSA-N,0
3387,Decoys_2654,Cc1cccc(C)c1NS(=O)(=O)c1ccc(NC(=S)NC(=O)c2ccc(Cl)c([N+](=O)[O-])c2)cc1,CC1=CC=CC(C)=C1NS(=O)(=O)C1=CC=C(NC(=S)NC(=O)C2=CC=C(Cl)C([N+](=O)[O-])=C2)C=C1,LCWQNTFNVQWERC-UHFFFAOYSA-N,0
3388,Decoys_2655,Cc1ccc2nc(NC(=O)[C@@H](Cc3ccccc3)NS(=O)(=O)c3ccc4c(c3)CCC(=O)N4)sc2c1,CC1=CC=C2N=C(NC(=O)[C@@H](CC3=CC=CC=C3)NS(=O)(=O)C3=CC=C4NC(=O)CCC4=C3)SC2=C1,TYQXARZRJVRRBF-JOCHJYFZSA-N,0
3389,Decoys_2656,CCCCN1C(=O)N[C@H](c2cccc(NC(=O)NCc3ccccc3)c2)C(C(=O)OCC)=C1c1ccccc1,CCCCN1C(=O)N[C@H](C2=CC=CC(NC(=O)NCC3=CC=CC=C3)=C2)C(C(=O)OCC)=C1C1=CC=CC=C1,OCEAJOWTDFKPCJ-HHHXNRCGSA-N,0
3390,Decoys_2657,C[C@@H](CC(=O)N(Cc1ccco1)[C@@H](C(=O)NC(C)(C)CC(C)(C)C)c1c(O)cc(O)cc1O)c1ccccc1,C[C@@H](CC(=O)N(CC1=CC=CO1)[C@@H](C(=O)NC(C)(C)CC(C)(C)C)C1=C(O)C=C(O)C=C1O)C1=CC=CC=C1,KLLHYAWZIKXWGV-WTYVLRPYSA-N,0
3391,Decoys_2658,C[C@H](CC(=O)N(Cc1ccco1)[C@@H](C(=O)NC(C)(C)CC(C)(C)C)c1c(O)cc(O)cc1O)c1ccccc1,C[C@H](CC(=O)N(CC1=CC=CO1)[C@@H](C(=O)NC(C)(C)CC(C)(C)C)C1=C(O)C=C(O)C=C1O)C1=CC=CC=C1,KLLHYAWZIKXWGV-PIIWDFAUSA-N,0
3392,Decoys_2659,CCCCCCN(C(=O)c1c(O)cccc1O)[C@@H](C(=O)NC(C)(C)CC(C)(C)C)c1ccc([N+](=O)[O-])cc1,CCCCCCN(C(=O)C1=C(O)C=CC=C1O)[C@@H](C(=O)NC(C)(C)CC(C)(C)C)C1=CC=C([N+](=O)[O-])C=C1,MVIMFAPASPCJGF-RUZDIDTESA-N,0
3393,Decoys_2660,Cc1ccc(C)c(NC(=O)CS[C@@H]2N=N[C@@H]([C@H](Cc3c[nH]c4ccccc34)NC(=O)OC(C)(C)C)O2)c1,CC1=CC=C(C)C(NC(=O)CS[C@@H]2N=N[C@@H]([C@H](CC3=CNC4=C3C=CC=C4)NC(=O)OC(C)(C)C)O2)=C1,LXBCJMMIUHLUPB-GGBSJPMNSA-N,0
3394,Decoys_2661,Cc1ccc(C)c(NC(=O)CS[C@H]2N=N[C@@H]([C@H](Cc3c[nH]c4ccccc34)NC(=O)OC(C)(C)C)O2)c1,CC1=CC=C(C)C(NC(=O)CS[C@H]2N=N[C@@H]([C@H](CC3=CNC4=C3C=CC=C4)NC(=O)OC(C)(C)C)O2)=C1,LXBCJMMIUHLUPB-FBILRYNDSA-N,0
3395,Decoys_2662,Cc1ccc(NC(=O)CS[C@@H]2N=N[C@@H]([C@H](Cc3c[nH]c4ccccc34)NC(=O)OC(C)(C)C)O2)c(C)c1,CC1=CC=C(NC(=O)CS[C@@H]2N=N[C@@H]([C@H](CC3=CNC4=C3C=CC=C4)NC(=O)OC(C)(C)C)O2)C(C)=C1,MGGJEDHQLLGPTK-GGBSJPMNSA-N,0
3396,Decoys_2663,CCCN1CCc2c(sc(NC(=O)c3ccc(S(=O)(=O)N4C[C@@H](C)C[C@@H](C)C4)cc3)c2C(N)=O)C1,CCCN1CCC2=C(C1)SC(NC(=O)C1=CC=C(S(=O)(=O)N3C[C@@H](C)C[C@@H](C)C3)C=C1)=C2C(N)=O,UJZYSEFHFBENMN-CALCHBBNSA-N,0
3397,Decoys_2664,COc1cc([C@@H]2c3c(-c4cc(C)cc(C)c4O)n[nH]c3C(=O)N2CCc2ccc(OC)c(OC)c2)ccc1O,COC1=CC([C@@H]2C3=C(NN=C3C3=CC(C)=CC(C)=C3O)C(=O)N2CCC2=CC=C(OC)C(OC)=C2)=CC=C1O,CELDUBGSEFVRQT-MUUNZHRXSA-N,0
3398,Decoys_2665,COc1ccc(Nc2nc(N/N=C/c3cc(Br)ccc3O)nc(Nc3ccc([N+](=O)[O-])cc3)n2)cc1,COC1=CC=C(NC2=NC(NC3=CC=C([N+](=O)[O-])C=C3)=NC(N/N=C/C3=CC(Br)=CC=C3O)=N2)C=C1,JNCYFBTYCCIXKB-DHRITJCHSA-N,0
3399,Decoys_2666,O=[N+]([O-])c1ccc(Nc2nc(N/N=C/c3ccccc3I)nc(Nc3ccccc3)n2)cc1,O=[N+]([O-])C1=CC=C(NC2=NC(N/N=C/C3=CC=CC=C3I)=NC(NC3=CC=CC=C3)=N2)C=C1,IFNCYQKRNBWSTP-ZVHZXABRSA-N,0
3400,Decoys_2667,CCOc1cc([C@H]2Nc3ccccc3NC3=C2C(=O)C[C@@H](c2cc(OC)c(OC)c(OC)c2)C3)cc(Cl)c1O,CCOC1=CC([C@H]2NC3=CC=CC=C3NC3=C2C(=O)C[C@@H](C2=CC(OC)=C(OC)C(OC)=C2)C3)=CC(Cl)=C1O,ZSEMYKZZOZRERI-DEXQXJORSA-N,0
3401,Decoys_2668,CCOc1cc([C@@H]2Nc3ccccc3NC3=C2C(=O)C[C@H](c2cc(OC)c(OC)c(OC)c2)C3)cc(Br)c1O,CCOC1=CC([C@@H]2NC3=CC=CC=C3NC3=C2C(=O)C[C@H](C2=CC(OC)=C(OC)C(OC)=C2)C3)=CC(Br)=C1O,IWQDSHGMTYGVIG-HJWYETAXSA-N,0
3402,Decoys_2669,Cc1ccc(S(=O)(=O)CNC(=O)[C@@H](c2ccco2)N(C(=O)c2c(O)cccc2O)c2ccccc2)cc1,CC1=CC=C(S(=O)(=O)CNC(=O)[C@@H](C2=CC=CO2)N(C(=O)C2=C(O)C=CC=C2O)C2=CC=CC=C2)C=C1,JVCQKSHYOIEVPY-RUZDIDTESA-N,0
