SMILES,Name,Aromatic_SMILES,Kekulized_SMILES,InChiKey
C/C(=N/Nc1[nH]nc(n1)SCC(=O)Nc2cccc3c2cccc3)/c4ccc(cc4)Br,Decoys_0021,C/C(=N/Nc1nc(SCC(=O)Nc2cccc3ccccc23)n[nH]1)c1ccc(Br)cc1,C/C(=N/NC1=NC(SCC(=O)NC2=CC=CC3=C2C=CC=C3)=NN1)C1=CC=C(Br)C=C1,HJFDKMNIFFEOHW-WGARJPEWSA-N
CCCN(CCC)S(=O)(=O)c1ccc2c(c1)c(c[nH]2)/C=N/NC(=S)Nc3c(cc(cc3C)C)C,Decoys_0022,CCCN(CCC)S(=O)(=O)c1ccc2[nH]cc(/C=N/NC(=S)Nc3c(C)cc(C)cc3C)c2c1,CCCN(CCC)S(=O)(=O)C1=CC=C2NC=C(/C=N/NC(=S)NC3=C(C)C=C(C)C=C3C)C2=C1,GMIXCJWPAXMOBO-JVWAILMASA-N
C/C(=N\Nc1nnc(n1N)SCC(=O)C2C3CC4CC(C3)CC2C4)/c5ccc(cc5)Br,Decoys_0023,C/C(=N\Nc1nnc(SCC(=O)C2C3CC4CC(C3)CC2C4)n1N)c1ccc(Br)cc1,C/C(=N\NC1=NN=C(SCC(=O)C2C3CC4CC(C3)CC2C4)N1N)C1=CC=C(Br)C=C1,VPNBMMKCVVFWHA-BRJLIKDPSA-N
c1ccc(c(c1)CC(c2c[nH]c3c2cccc3)c4c[nH]c5c4cccc5)NC(=O)CN6CSCC6=O,Decoys_0024,O=C(CN1CSCC1=O)Nc1ccccc1CC(c1c[nH]c2ccccc12)c1c[nH]c2ccccc12,O=C(CN1CSCC1=O)NC1=CC=CC=C1CC(C1=CNC2=C1C=CC=C2)C1=CNC2=C1C=CC=C2,RQKMMENNEKOLEK-UHFFFAOYSA-N
c1ccc(c(c1)CC(c2c[nH]c3c2cccc3)c4c[nH]c5c4cccc5)NC(=O)CN6CCSC6=O,Decoys_0025,O=C(CN1CCSC1=O)Nc1ccccc1CC(c1c[nH]c2ccccc12)c1c[nH]c2ccccc12,O=C(CN1CCSC1=O)NC1=CC=CC=C1CC(C1=CNC2=C1C=CC=C2)C1=CNC2=C1C=CC=C2,MPOCEPKGBFJYQL-UHFFFAOYSA-N
CC(C)CCN(c1c(n(c(=O)[nH]c1=O)Cc2ccccc2)N)C(=O)C34C[C@H]5C[C@@H](C3)CC(C5)(C4)Cl,Decoys_0026,CC(C)CCN(C(=O)C12C[C@@H]3C[C@@H](CC(Cl)(C3)C1)C2)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,CC(C)CCN(C(=O)C12C[C@@H]3C[C@@H](CC(Cl)(C3)C1)C2)C1=C(N)N(CC2=CC=CC=C2)C(=O)NC1=O,XOXJSYLTNUBHGT-YDXVBCDDSA-N
CCCCNC(=O)[C@@H](C(c1ccccc1)c2ccccc2)N(Cc3ccco3)C(=O)c4cccc(c4O)O,Decoys_0027,CCCCNC(=O)[C@@H](C(c1ccccc1)c1ccccc1)N(Cc1ccco1)C(=O)c1cccc(O)c1O,CCCCNC(=O)[C@@H](C(C1=CC=CC=C1)C1=CC=CC=C1)N(CC1=CC=CO1)C(=O)C1=CC=CC(O)=C1O,CVRPMYXJKLALRI-MUUNZHRXSA-N
Cc1ccccc1[C@@H](C(=O)NC(C)(C)CC(C)(C)C)N(Cc2ccc(o2)C)C(=O)c3c(cccc3O)O,Decoys_0028,Cc1ccc(CN(C(=O)c2c(O)cccc2O)[C@H](C(=O)NC(C)(C)CC(C)(C)C)c2ccccc2C)o1,CC1=CC=C(CN(C(=O)C2=C(O)C=CC=C2O)[C@H](C(=O)NC(C)(C)CC(C)(C)C)C2=CC=CC=C2C)O1,WFRGKESKDKEABD-SANMLTNESA-N
CNS(=O)(=O)c1ccc(cc1)/C=C/C(=O)N[C@H](c2ccccc2)C(=O)NCc3ccc(cc3)Cl,Decoys_0029,CNS(=O)(=O)c1ccc(/C=C/C(=O)N[C@@H](C(=O)NCc2ccc(Cl)cc2)c2ccccc2)cc1,CNS(=O)(=O)C1=CC=C(/C=C/C(=O)N[C@@H](C(=O)NCC2=CC=C(Cl)C=C2)C2=CC=CC=C2)C=C1,ZHYCQVXSDXDQPP-JOPVOSQUSA-N
CC[C@H](C(=O)Nc1c(c(cs1)c2ccc(cc2)C)C(=O)N)Sc3nnc4n3c5ccccc5cc4,Decoys_0030,CC[C@@H](Sc1nnc2ccc3ccccc3n12)C(=O)Nc1scc(-c2ccc(C)cc2)c1C(N)=O,CC[C@@H](SC1=NN=C2C=CC3=CC=CC=C3N21)C(=O)NC1=C(C(N)=O)C(C2=CC=C(C)C=C2)=CS1,WKUMJRQLRSTNIM-HXUWFJFHSA-N
CC[C@H](C(=O)Nc1c(c(cs1)c2ccc(cc2)C)C(=O)N)Sc3cc(nc(n3)C)c4ccccc4,Decoys_0031,CC[C@@H](Sc1cc(-c2ccccc2)nc(C)n1)C(=O)Nc1scc(-c2ccc(C)cc2)c1C(N)=O,CC[C@@H](SC1=CC(C2=CC=CC=C2)=NC(C)=N1)C(=O)NC1=C(C(N)=O)C(C2=CC=C(C)C=C2)=CS1,DBEWBBZPHGOAPD-JOCHJYFZSA-N
COc1cc(ccc1OCc2ccc(c(c2)Cl)Cl)C[NH2+][C@H](Cc3c[nH]c4c3cccc4)C(=O)[O-],Decoys_0032,COc1cc(C[NH2+][C@H](Cc2c[nH]c3ccccc23)C(=O)[O-])ccc1OCc1ccc(Cl)c(Cl)c1,COC1=CC(C[NH2+][C@H](CC2=CNC3=C2C=CC=C3)C(=O)[O-])=CC=C1OCC1=CC=C(Cl)C(Cl)=C1,WEIVGNUBUCZVLT-HSZRJFAPSA-N
Cc1ccccc1NC(=O)[C@H]2[C@H]([C@@H]([C@@](CC2=O)(C)O)C(=O)Nc3ccccc3C)c4ccc(cc4)OC(C)C,Decoys_0033,Cc1ccccc1NC(=O)[C@@H]1C(=O)C[C@](C)(O)[C@@H](C(=O)Nc2ccccc2C)[C@@H]1c1ccc(OC(C)C)cc1,CC1=CC=CC=C1NC(=O)[C@@H]1C(=O)C[C@](C)(O)[C@@H](C(=O)NC2=CC=CC=C2C)[C@@H]1C1=CC=C(OC(C)C)C=C1,RUPWKMSTUSWDPY-OGQOOFKISA-N
CC[NH+](CC)c1ccc(cc1)[C@H]2CC3=C([C@H](N(c4ccccc4N3)C(=O)CCC(=O)O)c5ccccc5)C(=O)C2,Decoys_0034,CC[NH+](CC)c1ccc([C@@H]2CC(=O)C3=C(C2)Nc2ccccc2N(C(=O)CCC(=O)O)[C@@H]3c2ccccc2)cc1,CC[NH+](CC)C1=CC=C([C@@H]2CC(=O)C3=C(C2)NC2=CC=CC=C2N(C(=O)CCC(=O)O)[C@@H]3C2=CC=CC=C2)C=C1,WKMLAVZSZNFSEK-CAQRMWTPSA-O
CCCSc1ccccc1NC(=O)CSc2nc([nH]n2)N/N=C/c3ccc(cc3Cl)Cl,Decoys_0035,CCCSc1ccccc1NC(=O)CSc1n[nH]c(N/N=C/c2ccc(Cl)cc2Cl)n1,CCCSC1=CC=CC=C1NC(=O)CSC1=NNC(N/N=C/C2=CC=C(Cl)C=C2Cl)=N1,REBFWXSWISDCKY-FOKLQQMPSA-N
C/C(=N/Nc1[nH]nc(n1)SCC(=O)Nc2c(c3c(s2)CCCC3)C#N)/c4ccc5ccccc5c4,Decoys_0036,C/C(=N/Nc1nc(SCC(=O)Nc2sc3c(c2C#N)CCCC3)n[nH]1)c1ccc2ccccc2c1,C/C(=N/NC1=NC(SCC(=O)NC2=C(C#N)C3=C(CCCC3)S2)=NN1)C1=CC=C2C=CC=CC2=C1,SXVBKXHUCAJDPI-FDVSRXAVSA-N
C[C@H]1CCc2c(sc(c2C(=O)N)NC(=O)CSc3nnc(n3C)CC45CC6CC(C4)CC(C6)C5)C1,Decoys_0037,C[C@H]1CCc2c(sc(NC(=O)CSc3nnc(CC45CC6CC(CC(C6)C4)C5)n3C)c2C(N)=O)C1,C[C@H]1CCC2=C(C1)SC(NC(=O)CSC1=NN=C(CC34CC5CC(CC(C5)C3)C4)N1C)=C2C(N)=O,OLDYYCZPOYIFNH-PIVBJLNYSA-N
c1cc(cc(c1)Br)/C=N/Nc2nnc(n2N)SCC(=O)c3ccc(cc3)Br,Decoys_0038,Nn1c(N/N=C/c2cccc(Br)c2)nnc1SCC(=O)c1ccc(Br)cc1,NN1C(N/N=C/C2=CC(Br)=CC=C2)=NN=C1SCC(=O)C1=CC=C(Br)C=C1,JYPPJNBLGMZWQC-ZVBGSRNCSA-N
COc1cc(c(c(c1)Br)NC(=O)CSc2nc(=O)cc(n2CC=C)N)Br,Decoys_0039,C=CCn1c(N)cc(=O)nc1SCC(=O)Nc1c(Br)cc(OC)cc1Br,C=CCN1C(N)=CC(=O)N=C1SCC(=O)NC1=C(Br)C=C(OC)C=C1Br,XDEXSTXCMQZNMH-UHFFFAOYSA-N
c1ccc(cc1)CN2[C@H]([C@@H](C(=NC2=O)[O-])N(CCC3=CCCCC3)C(=O)CC4=c5ccccc5=[NH+]C4)N,Decoys_0040,N[C@H]1[C@H](N(CCC2=CCCCC2)C(=O)CC2=c3ccccc3=[NH+]C2)C([O-])=NC(=O)N1Cc1ccccc1,N[C@H]1[C@H](N(CCC2=CCCCC2)C(=O)CC2=C3C=CC=CC3=[NH+]C2)C([O-])=NC(=O)N1CC1=CC=CC=C1,LOFYEPOWVQQMAE-RRPNLBNLSA-N
COc1ccc(cc1)c2c(c3ccccc3[nH]2)CCC(=O)N[C@H](Cc4c[nH]c5c4cccc5)C(=O)OC,Decoys_0041,COC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)CCc1c(-c2ccc(OC)cc2)[nH]c2ccccc12,COC(=O)[C@@H](CC1=CNC2=C1C=CC=C2)NC(=O)CCC1=C(C2=CC=C(OC)C=C2)NC2=CC=CC=C21,KOQKBHGPRZOJKD-HHHXNRCGSA-N
CC(=O)Nc1cccc(c1)Nc2nnc(s2)S[C@H](c3ccccc3)C(=O)c4c[nH]c5c4cccc5,Decoys_0042,CC(=O)Nc1cccc(Nc2nnc(S[C@@H](C(=O)c3c[nH]c4ccccc34)c3ccccc3)s2)c1,CC(=O)NC1=CC=CC(NC2=NN=C(S[C@@H](C(=O)C3=CNC4=C3C=CC=C4)C3=CC=CC=C3)S2)=C1,KGEAPJOVJCJWJD-XMMPIXPASA-N
CC[C@H](C)[C@@H](C(=O)NCc1ccc(cc1)C)NC(=O)[C@@H]2Cc3c4ccccc4[nH]c3[C@@H]5N2C(=O)c6c5cccc6,Decoys_0043,CC[C@H](C)[C@H](NC(=O)[C@@H]1Cc2c([nH]c3ccccc23)[C@H]2c3ccccc3C(=O)N12)C(=O)NCc1ccc(C)cc1,CC[C@H](C)[C@H](NC(=O)[C@@H]1CC2=C(NC3=CC=CC=C32)[C@H]2C3=C(C=CC=C3)C(=O)N12)C(=O)NCC1=CC=C(C)C=C1,NMODYODRCDDUFF-LQYFPWRPSA-N
Cc1ccc(cc1)CNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]3Cc4c5ccccc5[nH]c4[C@H]6N3C(=O)c7c6cccc7,Decoys_0044,Cc1ccc(CNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2Cc3c([nH]c4ccccc34)[C@@H]3c4ccccc4C(=O)N23)cc1,CC1=CC=C(CNC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@@H]2CC3=C(NC4=CC=CC=C43)[C@@H]3C4=C(C=CC=C4)C(=O)N23)C=C1,XDFAGVRRMZSZQU-PHDGFQFKSA-N
c1ccc(cc1)C[C@@H](C(=O)NCc2ccccc2)NC(=O)[C@@H]3Cc4c5ccccc5[nH]c4[C@@H]6N3C(=O)c7c6cccc7,Decoys_0045,O=C(NCc1ccccc1)[C@H](Cc1ccccc1)NC(=O)[C@@H]1Cc2c([nH]c3ccccc23)[C@H]2c3ccccc3C(=O)N12,O=C(NCC1=CC=CC=C1)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H]1CC2=C(NC3=CC=CC=C32)[C@H]2C3=C(C=CC=C3)C(=O)N12,FGEMETYZWREDLH-LHHUKBANSA-N
CCOC(=O)C1=C(n2c(=O)/c(=C\c3ccccc3)/sc2=C([C@H]1c4ccccc4)/C(=N/c5ccccc5)/O)N,Decoys_0046,CCOC(=O)C1=C(N)n2c(s/c(=C/c3ccccc3)c2=O)=C(/C(O)=N/c2ccccc2)[C@H]1c1ccccc1,CCOC(=O)C1=C(N)N2C(=O)/C(=C\C3=CC=CC=C3)SC2=C(/C(O)=N/C2=CC=CC=C2)[C@H]1C1=CC=CC=C1,BSHZAYCLJTWFFE-OILDRBDJSA-N
c1ccc(cc1)C[C@H](c2[nH]c3ccccc3n2)NC(=O)C[C@H]4C(=O)Nc5cc(ccc5S4)C(F)(F)F,Decoys_0047,O=C(C[C@@H]1Sc2ccc(C(F)(F)F)cc2NC1=O)N[C@H](Cc1ccccc1)c1nc2ccccc2[nH]1,O=C(C[C@@H]1SC2=CC=C(C(F)(F)F)C=C2NC1=O)N[C@H](CC1=CC=CC=C1)C1=NC2=CC=CC=C2N1,OMMUBNLSSKYSDA-IRLDBZIGSA-N
CCOC(=O)[C@@H]1C([C@H]([C@@](N[C@@]1(C(F)(F)F)O)(C(F)(F)F)O)C(=O)OCC)c2ccc(cc2)Br,Decoys_0048,CCOC(=O)[C@@H]1C(c2ccc(Br)cc2)[C@@H](C(=O)OCC)[C@@](O)(C(F)(F)F)N[C@@]1(O)C(F)(F)F,CCOC(=O)[C@@H]1C(C2=CC=C(Br)C=C2)[C@@H](C(=O)OCC)[C@@](O)(C(F)(F)F)N[C@@]1(O)C(F)(F)F,UPJKSNJPCVADCN-NKPGLDSYSA-N
CC(C)(C)c1ccc(c(c1)Br)OCC(=O)NNC(=S)NC(=O)/C=C\c2cccs2,Decoys_0049,CC(C)(C)c1ccc(OCC(=O)NNC(=S)NC(=O)/C=C\c2cccs2)c(Br)c1,CC(C)(C)C1=CC=C(OCC(=O)NNC(=S)NC(=O)/C=C\C2=CC=CS2)C(Br)=C1,MMRNPEBWMBGLKE-CLFYSBASSA-N
CCOc1cc(c(cc1OCC(=O)N)Br)/C=C\2/C(=O)N/C(=N\c3ccc(cc3)C#N)/S2,Decoys_0050,CCOc1cc(/C=C2\S/C(=N/c3ccc(C#N)cc3)NC2=O)c(Br)cc1OCC(N)=O,CCOC1=CC(/C=C2\S/C(=N/C3=CC=C(C#N)C=C3)NC2=O)=C(Br)C=C1OCC(N)=O,QYGTXMHWVQTXDG-LSCVHKIXSA-N
CC(C)Oc1ccc(cc1)[C@@]2(C(=O)N(C(=O)N2)CCCCCCN3C(=O)[C@@](NC3=O)(C)c4ccc(cc4)OC(C)C)C,Decoys_0051,CC(C)Oc1ccc([C@@]2(C)NC(=O)N(CCCCCCN3C(=O)N[C@](C)(c4ccc(OC(C)C)cc4)C3=O)C2=O)cc1,CC(C)OC1=CC=C([C@@]2(C)NC(=O)N(CCCCCCN3C(=O)N[C@](C)(C4=CC=C(OC(C)C)C=C4)C3=O)C2=O)C=C1,RSVPACJYINJICB-ROJLCIKYSA-N
CC(C)Oc1ccc(cc1)[C@]2(C(=O)N(C(=O)N2)CCCCCCN3C(=O)[C@](NC3=O)(C)c4ccc(cc4)OC(C)C)C,Decoys_0052,CC(C)Oc1ccc([C@]2(C)NC(=O)N(CCCCCCN3C(=O)N[C@@](C)(c4ccc(OC(C)C)cc4)C3=O)C2=O)cc1,CC(C)OC1=CC=C([C@]2(C)NC(=O)N(CCCCCCN3C(=O)N[C@@](C)(C4=CC=C(OC(C)C)C=C4)C3=O)C2=O)C=C1,RSVPACJYINJICB-ACHIHNKUSA-N
CC1=NC2=C([C@H](C1C(=O)OCCOc3ccccc3)c4ccc(c(c4)O)OC)C(=O)C[C@H](C2)c5ccc(c(c5)OC)OC,Decoys_0053,COc1ccc([C@@H]2C3=C(C[C@H](c4ccc(OC)c(OC)c4)CC3=O)N=C(C)C2C(=O)OCCOc2ccccc2)cc1O,COC1=CC=C([C@@H]2C3=C(C[C@H](C4=CC=C(OC)C(OC)=C4)CC3=O)N=C(C)C2C(=O)OCCOC2=CC=CC=C2)C=C1O,DHVKHTFUVNKNLO-AQYCHUENSA-N
CCOCCOC(=O)C1[C@H](C2=C(C[C@@H](CC2=O)c3ccc(c(c3)OC)OC)N=C1C)c4cc(c(c(c4)Br)O)OC,Decoys_0054,CCOCCOC(=O)C1C(C)=NC2=C(C(=O)C[C@@H](c3ccc(OC)c(OC)c3)C2)[C@@H]1c1cc(Br)c(O)c(OC)c1,CCOCCOC(=O)C1C(C)=NC2=C(C(=O)C[C@@H](C3=CC=C(OC)C(OC)=C3)C2)[C@@H]1C1=CC(OC)=C(O)C(Br)=C1,ZBTDMKBMCOIFMP-YMTODSMFSA-N
CCOC(=O)C1=C(N=c2n(c(=O)/c(=C\c3cc(c(c(c3)I)O)OC)/s2)[C@H]1c4cc(ccc4OC)OC)C,Decoys_0055,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cc(I)c(O)c(OC)c3)c(=O)n2[C@H]1c1cc(OC)ccc1OC,CCOC(=O)C1=C(C)N=C2S/C(=C/C3=CC(OC)=C(O)C(I)=C3)C(=O)N2[C@H]1C1=CC(OC)=CC=C1OC,VUWVMMKIILUQEQ-WYWXSHKMSA-N
CC1=NC(=C([C@H](C1C(=O)OCCOc2ccc(cc2)NC(=O)C)c3cccc(c3)[N+](=O)[O-])C(=O)OC[C@H]4CCCO4)C,Decoys_0056,CC(=O)Nc1ccc(OCCOC(=O)C2C(C)=NC(C)=C(C(=O)OC[C@H]3CCCO3)[C@H]2c2cccc([N+](=O)[O-])c2)cc1,CC(=O)NC1=CC=C(OCCOC(=O)C2C(C)=NC(C)=C(C(=O)OC[C@H]3CCCO3)[C@H]2C2=CC=CC([N+](=O)[O-])=C2)C=C1,XTWXDVITJFPZPM-FKKPLYEASA-N
CCOC(=O)C1=c2n(c(=O)/c(=C\c3ccccc3OC)/s2)C(=C([C@H]1c4ccccc4OC)S(=O)(=O)c5ccccc5)N,Decoys_0057,CCOC(=O)C1=c2s/c(=C/c3ccccc3OC)c(=O)n2C(N)=C(S(=O)(=O)c2ccccc2)[C@H]1c1ccccc1OC,CCOC(=O)C1=C2S/C(=C/C3=CC=CC=C3OC)C(=O)N2C(N)=C(S(=O)(=O)C2=CC=CC=C2)[C@H]1C1=CC=CC=C1OC,AUIPBZVXOGDRFW-GRBCXPRBSA-N
CC1=NC(=C)C([C@@H](C1C(=O)OC[C@@H]2CCCO2)c3cccc(c3)[N+](=O)[O-])C(=O)OCCOC(=O)c4ccc(cc4)NC(=O)C,Decoys_0058,C=C1N=C(C)C(C(=O)OC[C@@H]2CCCO2)[C@@H](c2cccc([N+](=O)[O-])c2)C1C(=O)OCCOC(=O)c1ccc(NC(C)=O)cc1,C=C1N=C(C)C(C(=O)OC[C@@H]2CCCO2)[C@@H](C2=CC=CC([N+](=O)[O-])=C2)C1C(=O)OCCOC(=O)C1=CC=C(NC(C)=O)C=C1,FUNGIMGAYRXPBE-PDSTXASQSA-N
CC1=NC(=C([C@H]([C@@H]1C(=O)OC/C=C/c2ccccc2)c3cccc(c3)[N+](=O)[O-])C(=O)OCCNC(=O)c4ccccc4O)C,Decoys_0059,CC1=NC(C)=C(C(=O)OCCNC(=O)c2ccccc2O)[C@@H](c2cccc([N+](=O)[O-])c2)[C@@H]1C(=O)OC/C=C/c1ccccc1,CC1=NC(C)=C(C(=O)OCCNC(=O)C2=CC=CC=C2O)[C@@H](C2=CC=CC([N+](=O)[O-])=C2)[C@@H]1C(=O)OC/C=C/C1=CC=CC=C1,QIVJDDDYGUJYDK-AKMNDLLVSA-N
[H]/N=C\1/C(=C/c2ccc(c(c2)OCC)OCCOc3cc(cc(c3)CC)C)/C(=O)N=C4N1N=C(S4)COc5ccccc5,Decoys_0060,[H]/N=C1C(=C/c2ccc(OCCOc3cc(C)cc(CC)c3)c(OCC)c2)/C(=O)N=C2SC(COc3ccccc3)=NN2/1,[H]/N=C1C(=C/C2=CC=C(OCCOC3=CC(C)=CC(CC)=C3)C(OCC)=C2)/C(=O)N=C2SC(COC3=CC=CC=C3)=NN2/1,JZIMTYWOMCJULK-VSVVGCDMSA-N
Cc1ccccc1CN([C@@H](c2ccc(cc2)Cl)C(=O)Nc3ccc4c(c3)OCO4)C(=O)CN5c6ccccc6C(=O)C5=O,Decoys_0061,Cc1ccccc1CN(C(=O)CN1C(=O)C(=O)c2ccccc21)[C@H](C(=O)Nc1ccc2c(c1)OCO2)c1ccc(Cl)cc1,CC1=CC=CC=C1CN(C(=O)CN1C(=O)C(=O)C2=CC=CC=C21)[C@H](C(=O)NC1=CC=C2OCOC2=C1)C1=CC=C(Cl)C=C1,KRWKIBFBEDARRL-PMERELPUSA-N
c1ccc(cc1)CSC[C@H](C(=O)N/N=C/c2ccc(cc2)Br)NC(=O)c3cc(cc(c3)[N+](=O)[O-])[N+](=O)[O-],Decoys_0062,O=C(N[C@H](CSCc1ccccc1)C(=O)N/N=C/c1ccc(Br)cc1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,O=C(N[C@H](CSCC1=CC=CC=C1)C(=O)N/N=C/C1=CC=C(Br)C=C1)C1=CC([N+](=O)[O-])=CC([N+](=O)[O-])=C1,UBYBMJYYCDPZNJ-XFBJJFJZSA-N
CC1=C([C@@H](n2c(=O)/c(=C\3/c4ccccc4N(C3=O)CC(=O)N)/sc2=N1)c5ccc(cc5)OC(=O)c6ccco6)C(=O)OC,Decoys_0063,COC(=O)C1=C(C)N=c2s/c(=C3/C(=O)N(CC(N)=O)c4ccccc43)c(=O)n2[C@H]1c1ccc(OC(=O)c2ccco2)cc1,COC(=O)C1=C(C)N=C2S/C(=C3/C(=O)N(CC(N)=O)C4=CC=CC=C43)C(=O)N2[C@H]1C1=CC=C(OC(=O)C2=CC=CO2)C=C1,CCYWDAUQRFJMIP-NXLSWJSLSA-N
CS(=O)(=O)N(Cc1ccc(cc1)Cl)c2ccc(cc2)C(=O)N/N=C/c3ccc(cc3)OCC(=O)NC[C@@H]4CCCO4,Decoys_0064,CS(=O)(=O)N(Cc1ccc(Cl)cc1)c1ccc(C(=O)N/N=C/c2ccc(OCC(=O)NC[C@@H]3CCCO3)cc2)cc1,CS(=O)(=O)N(CC1=CC=C(Cl)C=C1)C1=CC=C(C(=O)N/N=C/C2=CC=C(OCC(=O)NC[C@@H]3CCCO3)C=C2)C=C1,XOLJSHSHNGPIIO-RJEICEEESA-N
CC1(OC[C@H](O1)[C@@H]2[C@@H]([C@H]3[C@@H](O2)OC(O3)(C)C)OC(=O)[C@@H](Cc4ccccc4)NC(=O)CNC(=O)OCc5ccccc5)C,Decoys_0065,CC1(C)O[C@@H]2O[C@H]([C@@H]3COC(C)(C)O3)[C@H](OC(=O)[C@@H](Cc3ccccc3)NC(=O)CNC(=O)OCc3ccccc3)[C@@H]2O1,CC1(C)O[C@@H]2O[C@H]([C@@H]3COC(C)(C)O3)[C@H](OC(=O)[C@@H](CC3=CC=CC=C3)NC(=O)CNC(=O)OCC3=CC=CC=C3)[C@@H]2O1,PGIQKXPBSUHAPP-FCKZEVRNSA-N
CC1=C[C@@H]2[C@]3(c4ccccc4NC3=O)[C@@H]([C@H](N2c5c1cccc5)C(=O)c6ccc(cc6)OC)C(=O)c7cc(c(c(c7)OC)OC)OC,Decoys_0066,COc1ccc(C(=O)[C@@H]2[C@@H](C(=O)c3cc(OC)c(OC)c(OC)c3)[C@]3(C(=O)Nc4ccccc43)[C@H]3C=C(C)c4ccccc4N23)cc1,COC1=CC=C(C(=O)[C@@H]2[C@@H](C(=O)C3=CC(OC)=C(OC)C(OC)=C3)[C@]3(C(=O)NC4=CC=CC=C43)[C@H]3C=C(C)C4=C(C=CC=C4)N23)C=C1,NOVXJUCFYZDZME-NDTOYMFRSA-N
C[C@@H]1[C@@H]([C@@H]([C@@H]([C@@H](O1)O[C@@H]2CC[C@]3([C@H](C2)CC[C@@H]4[C@@H]3CC[C@]5([C@@]4(CC[C@H]5c6ccc(=O)oc6)O)C)C=O)OC(=O)C)OC)OC(=O)C,Decoys_0067,CO[C@H]1[C@@H](OC(C)=O)[C@@H](C)O[C@@H](O[C@@H]2CC[C@@]3(C=O)[C@@H](CC[C@@H]4[C@@H]3CC[C@]3(C)[C@H](c5ccc(=O)oc5)CC[C@]43O)C2)[C@H]1OC(C)=O,CO[C@H]1[C@@H](OC(C)=O)[C@@H](C)O[C@@H](O[C@@H]2CC[C@@]3(C=O)[C@@H](CC[C@@H]4[C@@H]3CC[C@]3(C)[C@H](C5=COC(=O)C=C5)CC[C@]43O)C2)[C@H]1OC(C)=O,XTEZZAJMGDURLB-CRGVIGTCSA-N
C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]2C(=O)C[C@]4([C@@H]3CC[C@@]4(C(=O)COC(=O)CCC(=O)NCC[C@@]5(CCOC(C5)(C)C)c6ccccc6)O)C,Decoys_0068,CC1(C)C[C@@](CCNC(=O)CCC(=O)OCC(=O)[C@@]2(O)CC[C@@H]3[C@H]4CCC5=CC(=O)CC[C@]5(C)[C@H]4C(=O)C[C@@]32C)(c2ccccc2)CCO1,CC1(C)C[C@@](CCNC(=O)CCC(=O)OCC(=O)[C@@]2(O)CC[C@@H]3[C@H]4CCC5=CC(=O)CC[C@]5(C)[C@H]4C(=O)C[C@@]32C)(C2=CC=CC=C2)CCO1,NOHWWZMHQYUGPB-RFIGRBDGSA-N
CN1CCc2cc(c(c-3c2[C@@H]1Cc4c3cc(c(c4)Oc5c(ccc(c5OC)OC)C[C@@H]6c7cc(c(cc7CCN6C)OC)OC)OC)O)OC,Decoys_0069,COc1cc2c(cc1OC)[C@@H](Cc1ccc(OC)c(OC)c1Oc1cc3c(cc1OC)-c1c(O)c(OC)cc4c1[C@H](C3)N(C)CC4)N(C)CC2,COC1=CC2=C(C=C1OC1=C(OC)C(OC)=CC=C1C[C@@H]1C3=CC(OC)=C(OC)C=C3CCN1C)C[C@H]1C3=C2C(O)=C(OC)C=C3CCN1C,IBHSRCBKJMEBQB-WDYNHAJCSA-N
CCOc1ccc(cc1OC)[C@@H]2CC3=C([C@@H](C(=C(N3)C)C(=O)OCCSCC)c4cc(c(c(c4)OC)OC)OC)C(=O)C2,Decoys_0070,CCOc1ccc([C@H]2CC(=O)C3=C(C2)NC(C)=C(C(=O)OCCSCC)[C@H]3c2cc(OC)c(OC)c(OC)c2)cc1OC,CCOC1=CC=C([C@H]2CC(=O)C3=C(C2)NC(C)=C(C(=O)OCCSCC)[C@H]3C2=CC(OC)=C(OC)C(OC)=C2)C=C1OC,WWRACAHLGJEBNK-IIMAJNMQSA-N
c1ccc(cc1)[C@H](C(=O)NCCCCCCNC(=O)[C@H](c2ccccc2)N3C(=O)c4ccccc4C3=O)N5C(=O)c6ccccc6C5=O,Decoys_0071,O=C(NCCCCCCNC(=O)[C@@H](c1ccccc1)N1C(=O)c2ccccc2C1=O)[C@H](c1ccccc1)N1C(=O)c2ccccc2C1=O,O=C(NCCCCCCNC(=O)[C@@H](C1=CC=CC=C1)N1C(=O)C2=CC=CC=C2C1=O)[C@H](C1=CC=CC=C1)N1C(=O)C2=CC=CC=C2C1=O,MUHWTPLQIIOTOO-MEKGRNQZSA-N
