  Frame #         RMSD         rGyr      intraHB        MolSA         SASA          PSA
     2517        0.932        5.571            1      447.068      106.201      192.892
     2518        0.730        5.508            1      447.597      107.813      193.876
     2519        0.773        5.588            1      452.639       90.767      189.970
     2520        0.900        5.639            1      452.557      107.550      187.700
     2521        0.926        5.580            1      448.389      121.382      187.561
     2522        1.009        5.605            1      452.026      143.877      190.651
     2523        0.909        5.564            1      449.600      104.357      191.155
     2524        1.039        5.624            1      451.731      111.955      187.899
     2525        0.973        5.620            1      455.089      134.074      192.345
     2526        0.778        5.614            1      447.401      123.724      189.922
     2527        0.646        5.567            1      449.721      106.948      190.036
     2528        0.859        5.614            1      450.003      101.114      190.920
     2529        0.922        5.609            1      450.627      103.774      193.649
     2530        0.984        5.596            1      450.244      122.971      189.536
     2531        0.768        5.597            1      450.026      115.958      191.652
     2532        0.842        5.606            1      449.739      105.629      196.252
     2533        1.186        5.571            1      448.068       91.151      191.135
     2534        0.775        5.598            1      452.710      108.751      190.277
     2535        0.830        5.528            0      449.304      113.164      187.533
     2536        1.201        5.589            0      447.997      130.044      193.130
     2537        0.689        5.521            1      451.561       91.290      190.795
     2538        0.948        5.620            1      452.696      113.120      182.140
     2539        0.962        5.596            1      453.111      114.778      187.508
     2540        1.125        5.538            1      444.657      100.951      193.196
     2541        1.029        5.567            1      446.934      128.767      193.009
     2542        1.146        5.520            1      446.933      105.058      193.820
     2543        1.181        5.588            1      452.401      103.360      190.337
     2544        0.954        5.550            1      448.026      118.949      190.895
     2545        0.989        5.593            1      449.608       55.811      192.330
     2546        0.846        5.585            1      449.203       89.034      190.325
     2547        0.610        5.615            1      451.794       86.091      189.992
     2548        0.415        5.604            1      451.593      113.154      190.750
     2549        0.854        5.585            1      450.771      110.731      195.448
     2550        0.820        5.644            1      454.099      115.043      191.413
     2551        0.632        5.570            1      449.140      113.871      192.001
     2552        0.703        5.569            1      448.586      103.240      197.498
     2553        1.033        5.583            1      451.980      109.145      190.989
     2554        0.789        5.554            1      447.994      121.224      191.162
     2555        0.981        5.577            0      449.176       97.019      194.802
     2556        0.669        5.568            1      447.196       93.451      182.396
     2557        0.720        5.555            1      448.087       85.714      191.058
     2558        0.915        5.676            1      453.249      115.589      195.838
     2559        0.766        5.644            1      450.149       87.043      190.952
     2560        0.979        5.606            0      454.762      107.379      193.447
     2561        0.705        5.620            1      452.765       99.780      191.033
     2562        0.967        5.560            1      447.309       96.254      191.809
     2563        0.734        5.577            1      451.256      109.454      189.629
     2564        1.054        5.598            1      448.856      110.635      187.293
     2565        0.750        5.545            1      447.674      101.332      197.700
     2566        1.128        5.646            1      453.981      115.237      195.886
     2567        0.946        5.557            1      449.038      106.988      191.871
     2568        1.042        5.597            1      448.359      105.600      192.769
     2569        0.909        5.526            1      447.488      114.607      187.852
     2570        0.807        5.607            1      445.752      106.447      193.765
     2571        0.932        5.590            1      450.277      107.003      180.399
     2572        0.742        5.571            1      449.162      107.600      193.359
     2573        0.814        5.605            1      451.666      126.111      188.480
     2574        1.030        5.586            1      449.389      111.462      193.955
     2575        0.795        5.598            0      451.501      129.600      194.678
     2576        0.628        5.503            1      447.252      122.797      193.428
     2577        0.707        5.571            1      450.403      130.713      191.337
     2578        1.143        5.563            1      450.007      128.472      195.358
     2579        0.942        5.633            1      449.104       99.032      186.274
     2580        0.852        5.562            1      450.227      104.436      185.167
     2581        1.063        5.547            1      442.177      122.955      197.153
     2582        1.037        5.574            1      447.174      105.865      191.097
     2583        1.159        5.555            1      449.733      119.290      199.524
     2584        0.971        5.619            1      452.930       97.567      190.286
     2585        1.098        5.567            1      448.471      112.938      183.494
     2586        0.980        5.623            1      454.574      117.521      195.528
     2587        0.935        5.577            1      449.908      123.226      191.078
     2588        0.985        5.575            1      447.178       92.000      188.616
     2589        1.119        5.567            1      449.364      109.702      195.484
     2590        1.405        5.569            1      454.465      112.829      193.574
     2591        0.599        5.527            1      449.259      117.785      193.439
     2592        1.169        5.593            1      448.521      129.915      193.150
     2593        1.031        5.606            1      451.526      116.115      188.424
     2594        0.610        5.531            1      449.927      128.515      186.964
     2595        0.896        5.579            1      449.412      118.502      183.166
     2596        1.040        5.621            1      452.948      112.224      189.037
     2597        1.085        5.611            1      447.681      132.727      194.434
     2598        0.878        5.588            1      449.175      123.745      189.204
     2599        0.865        5.633            1      451.878      112.620      187.718
     2600        1.053        5.531            1      450.077      128.082      188.171
     2601        0.934        5.641            1      451.402      108.696      187.536
     2602        0.992        5.631            1      450.870      122.706      198.350
     2603        0.588        5.520            1      449.806      120.613      193.349
     2604        1.033        5.634            1      453.449      120.535      198.429
     2605        0.709        5.535            1      450.409      117.627      190.567
     2606        0.781        5.553            1      443.614      115.034      196.196
     2607        0.663        5.454            1      448.263       93.825      188.046
     2608        0.495        5.500            1      447.207      126.041      194.300
     2609        0.692        5.537            1      450.294      112.224      198.914
     2610        0.468        5.484            1      446.422      112.192      189.799
     2611        0.443        5.533            1      448.404      125.222      193.902
     2612        0.794        5.564            1      449.780       98.861      193.707
     2613        0.745        5.577            1      449.392      127.850      192.556
     2614        0.694        5.527            1      445.372      103.936      190.425
     2615        0.602        5.565            1      452.548       98.737      190.685
     2616        0.857        5.611            1      449.480      109.314      195.168
     2617        0.649        5.512            1      449.813      116.813      188.397
     2618        0.491        5.516            1      447.666      119.459      198.906
     2619        0.787        5.560            1      448.178      105.980      190.885
     2620        0.667        5.491            1      447.418      118.285      191.884
     2621        0.699        5.611            1      450.631       98.324      198.423
     2622        0.680        5.555            1      447.900      103.868      186.017
     2623        0.651        5.509            1      447.938      107.292      197.413
     2624        0.753        5.558            1      449.940      113.736      195.778
     2625        0.696        5.438            1      444.991       90.320      194.141
     2626        0.835        5.516            1      448.278       97.974      187.842
     2627        0.741        5.555            1      448.915       92.628      188.644
     2628        0.456        5.517            1      448.012      117.933      186.909
     2629        0.595        5.545            1      448.377      113.725      202.229
     2630        1.073        5.554            1      449.785      108.718      190.254
     2631        0.906        5.587            1      448.382      120.905      192.653
     2632        1.095        5.520            1      447.524      106.105      190.361
     2633        0.874        5.580            1      450.620      110.598      200.961
     2634        0.949        5.561            1      446.847      119.014      185.943
     2635        0.717        5.611            1      451.213       93.824      194.246
     2636        1.406        5.530            0      447.213      139.709      198.257
     2637        1.237        5.578            1      451.420      110.997      196.997
     2638        1.011        5.630            1      451.099       99.785      190.269
     2639        1.093        5.603            1      448.710      125.806      189.903
     2640        0.709        5.521            1      447.740      116.937      189.409
     2641        0.768        5.546            1      448.726      120.110      189.352
     2642        1.017        5.615            1      451.737      106.197      189.972
     2643        0.856        5.611            1      451.317       96.801      191.769
     2644        0.991        5.604            1      446.030      115.561      191.025
     2645        1.081        5.602            1      449.339      105.863      188.089
     2646        0.996        5.578            1      448.476      121.875      194.242
     2647        0.987        5.641            1      449.801      115.148      188.916
     2648        1.106        5.574            1      448.840      107.196      191.561
     2649        0.745        5.559            1      447.576      101.405      192.376
     2650        0.748        5.503            1      446.203       89.683      200.379
     2651        0.569        5.574            1      446.328      124.113      191.567
     2652        0.842        5.519            1      449.810      112.039      191.161
     2653        0.893        5.626            1      448.757      107.040      192.437
     2654        0.734        5.540            1      450.110      117.748      189.201
     2655        0.743        5.570            1      448.450      112.307      199.728
     2656        0.622        5.501            1      447.927      117.359      191.642
     2657        0.624        5.570            1      449.353      124.710      199.472
     2658        1.119        5.556            1      449.442      115.606      193.072
     2659        0.983        5.566            1      448.428      116.322      196.462
     2660        1.053        5.569            1      446.017      102.573      194.012
     2661        0.755        5.435            1      441.215      106.626      194.195
     2662        0.647        5.589            1      449.658      114.617      185.984
     2663        0.888        5.559            1      452.266      122.384      192.652
     2664        1.015        5.573            1      447.616      121.093      189.204
     2665        1.036        5.638            1      450.769       99.011      195.258
     2666        0.980        5.654            1      453.427      122.669      193.645
     2667        0.797        5.544            0      450.553       91.867      190.459
     2668        0.944        5.564            1      445.591      126.805      193.781
     2669        0.818        5.619            1      451.375      120.927      190.547
     2670        0.959        5.598            1      452.238      108.912      185.551
     2671        0.774        5.604            1      450.758      114.010      192.587
     2672        0.628        5.548            1      447.714      113.036      196.309
     2673        0.851        5.578            1      453.072      103.376      196.670
     2674        0.741        5.564            1      453.322      118.484      193.762
     2675        0.831        5.494            1      446.823      116.677      188.654
     2676        1.004        5.559            1      446.863      116.360      192.957
     2677        1.164        5.608            1      450.830      115.408      198.257
     2678        0.785        5.548            1      448.864       74.671      194.943
     2679        0.701        5.549            1      451.639       88.318      202.677
     2680        0.762        5.554            1      447.849       92.709      192.403
     2681        0.643        5.638            1      451.020       94.249      196.271
     2682        0.596        5.554            1      450.792       83.227      197.737
     2683        0.554        5.581            1      454.064       88.680      193.768
     2684        0.540        5.471            1      446.602      107.899      193.712
     2685        0.871        5.647            1      451.882      106.826      191.202
     2686        0.680        5.578            1      449.976      111.324      190.377
     2687        0.702        5.581            1      448.093       96.583      195.595
     2688        0.755        5.605            1      453.225      100.628      194.173
     2689        0.721        5.559            1      449.860       90.083      190.509
     2690        0.724        5.595            1      446.207      107.430      201.963
     2691        0.598        5.541            1      451.301      115.834      200.201
     2692        0.655        5.568            1      452.390      102.669      192.419
     2693        0.699        5.599            1      450.171      141.906      201.579
     2694        0.742        5.644            1      452.898      110.265      190.512
     2695        0.761        5.624            1      453.323      104.780      194.794
     2696        0.790        5.571            1      449.842       87.048      198.119
     2697        0.761        5.618            1      450.045      127.213      198.036
     2698        0.713        5.617            1      452.402      102.515      196.184
     2699        0.927        5.516            1      447.393       82.950      194.858
     2700        0.578        5.567            1      447.748       98.189      192.296
     2701        0.698        5.535            1      448.389      102.100      192.693
     2702        0.613        5.509            1      450.141       72.227      190.362
     2703        0.581        5.528            1      445.741       97.968      194.095
     2704        0.717        5.606            1      450.623       89.638      190.576
     2705        0.816        5.601            1      448.119       89.574      191.922
     2706        1.145        5.586            1      454.488       93.870      191.139
     2707        0.692        5.559            1      449.711       96.439      189.539
     2708        0.890        5.635            1      451.374       95.804      195.421
     2709        0.767        5.629            1      452.155       96.177      188.999
     2710        0.821        5.613            1      451.720      107.845      194.212
     2711        0.568        5.528            1      447.090       85.334      194.630
     2712        0.648        5.625            1      450.826      117.623      194.163
     2713        0.757        5.619            1      453.656      107.591      195.766
     2714        0.509        5.615            1      451.320      121.166      198.560
     2715        0.703        5.543            1      449.302       88.470      198.420
     2716        0.793        5.664            1      455.926       92.881      191.407
     2717        0.720        5.588            1      450.468       88.351      190.526
     2718        0.663        5.598            1      451.452      126.972      195.059
     2719        0.683        5.567            1      450.491      102.940      194.113
     2720        0.689        5.501            1      448.452      103.586      195.488
     2721        0.711        5.630            1      452.222      117.233      189.392
     2722        1.072        5.585            1      450.313      104.817      189.197
     2723        1.033        5.605            1      450.951      119.766      186.917
     2724        0.966        5.601            1      451.774       96.954      191.789
     2725        0.711        5.463            1      449.003       91.614      186.386
     2726        0.899        5.577            1      449.558      100.117      189.811
     2727        1.050        5.651            1      452.224       94.833      194.285
     2728        0.530        5.575            1      451.841      109.519      194.150
     2729        0.808        5.646            1      451.816      106.460      191.783
     2730        0.878        5.632            1      449.963       96.917      191.512
     2731        0.784        5.593            1      450.308       95.963      192.542
     2732        0.665        5.566            1      447.905       90.694      188.055
     2733        0.694        5.598            1      452.490      112.144      190.845
     2734        0.743        5.588            1      452.302      108.157      188.797
     2735        0.890        5.550            1      447.782      103.355      192.663
     2736        0.481        5.580            1      451.312      113.873      193.801
     2737        0.747        5.565            1      448.673       98.101      188.543
     2738        0.522        5.550            1      447.391       95.774      196.396
     2739        0.801        5.575            1      452.434       88.559      195.450
     2740        0.704        5.571            1      448.105      109.572      191.700
     2741        1.015        5.585            1      448.814       88.543      196.376
     2742        0.787        5.578            1      451.334      102.993      185.811
     2743        1.042        5.623            1      451.507      114.671      191.840
     2744        0.764        5.540            1      447.955       83.102      193.945
     2745        0.531        5.550            1      450.473      114.361      195.359
     2746        0.713        5.538            1      449.913       77.288      192.392
     2747        0.724        5.534            1      447.934       99.146      186.937
     2748        0.944        5.546            1      448.788       86.669      192.771
     2749        0.548        5.555            1      449.931      105.951      193.736
     2750        0.924        5.597            1      447.480      121.028      195.913
     2751        0.923        5.598            1      448.765       97.269      195.932
     2752        0.828        5.601            1      452.071       88.646      188.674
     2753        0.897        5.609            1      451.232       82.617      196.727
     2754        0.761        5.644            1      454.598      132.069      195.823
     2755        0.612        5.525            1      450.351       89.616      184.726
     2756        0.826        5.612            1      451.431      112.773      190.109
     2757        0.533        5.630            1      456.498      123.851      187.957
     2758        0.886        5.589            1      449.460      105.405      193.541
     2759        0.603        5.597            1      453.242      107.408      192.710
     2760        0.936        5.609            0      450.516      104.619      193.280
     2761        0.608        5.522            1      447.433      116.887      192.341
     2762        0.836        5.552            1      447.486      113.349      191.222
     2763        0.717        5.493            1      448.959      115.641      194.585
     2764        0.631        5.592            1      448.719      105.812      190.335
     2765        0.790        5.574            1      450.233      108.599      194.521
     2766        0.645        5.569            1      450.961      115.790      186.807
     2767        0.619        5.547            1      450.539       82.313      189.871
     2768        0.822        5.528            1      449.526      115.477      195.872
     2769        1.150        5.528            0      450.704      116.973      190.939
     2770        0.897        5.592            1      451.264      100.407      194.355
     2771        0.959        5.602            1      452.545      111.210      197.122
     2772        0.720        5.616            1      453.786      121.777      193.438
     2773        1.062        5.604            1      450.534       96.432      192.821
     2774        1.063        5.589            1      450.248      114.730      189.727
     2775        0.599        5.519            1      450.901       92.967      192.364
     2776        0.658        5.524            1      448.604       96.780      192.559
     2777        0.737        5.627            1      454.190      112.147      195.105
     2778        0.716        5.605            1      451.998       98.459      195.916
     2779        0.637        5.635            1      452.403      111.165      187.023
     2780        0.675        5.501            1      448.500       95.384      190.810
     2781        0.637        5.535            1      449.599       82.977      188.918
     2782        0.624        5.504            1      446.689       82.976      190.659
     2783        0.634        5.630            1      452.783       91.197      195.461
     2784        1.056        5.607            1      452.586      120.990      191.417
     2785        0.705        5.624            1      446.206       85.851      196.757
     2786        1.034        5.595            0      451.265       72.841      198.122
     2787        0.552        5.586            1      451.081      110.043      188.063
     2788        0.763        5.588            1      450.246       99.431      185.798
     2789        0.838        5.580            1      450.028       92.423      195.406
     2790        0.870        5.604            1      446.957      100.108      186.325
     2791        0.762        5.518            1      450.723      115.447      197.079
     2792        0.773        5.682            1      455.492      112.790      199.569
     2793        0.640        5.570            1      451.914       87.884      195.456
     2794        0.782        5.571            1      452.529      113.753      191.946
     2795        0.655        5.493            1      448.919       92.742      193.303
     2796        0.658        5.548            1      447.548       94.925      196.989
     2797        0.816        5.603            1      449.058      106.931      193.646
     2798        0.751        5.564            1      449.600      107.110      191.920
     2799        0.776        5.586            1      449.286       99.416      196.276
     2800        0.707        5.586            1      449.238       97.814      201.325
     2801        1.099        5.583            1      449.948       90.032      194.949
     2802        1.047        5.558            1      448.116       98.459      198.025
     2803        0.774        5.582            1      450.417      114.206      190.188
     2804        0.798        5.606            1      450.690       98.219      192.323
     2805        0.665        5.577            1      451.743       95.743      198.829
     2806        0.948        5.578            1      450.967       99.625      198.367
     2807        0.822        5.628            1      450.559      118.751      199.252
     2808        0.554        5.615            1      452.792      107.370      187.404
     2809        0.670        5.607            1      451.900       66.709      193.188
     2810        0.774        5.546            1      451.324       85.763      196.690
     2811        0.927        5.578            1      452.029      100.451      194.667
     2812        1.019        5.554            0      447.350       95.149      193.006
     2813        1.130        5.614            1      449.913      106.988      196.855
     2814        1.091        5.550            1      448.022       97.810      195.109
     2815        0.772        5.600            1      451.487       96.988      190.990
     2816        0.754        5.575            1      450.461       62.184      193.724
     2817        0.609        5.557            1      450.840      101.993      186.049
     2818        0.640        5.535            1      450.974       83.508      189.801
     2819        0.663        5.612            1      453.329       89.500      190.046
     2820        0.726        5.571            1      448.913      101.302      191.510
     2821        0.880        5.576            1      449.502      112.541      201.359
     2822        0.854        5.517            1      447.599       97.541      190.977
     2823        0.978        5.525            0      447.007       98.812      192.949
     2824        0.878        5.656            1      454.156      116.722      198.258
     2825        0.658        5.523            1      447.909       93.604      191.187
     2826        0.727        5.513            1      451.080      103.658      190.069
     2827        0.707        5.614            1      449.580       83.063      198.576
     2828        0.479        5.509            1      448.962      109.687      189.478
     2829        0.705        5.525            1      445.380       88.356      200.089
     2830        0.587        5.542            1      447.332       97.210      194.398
     2831        0.744        5.505            1      447.296       90.094      197.970
     2832        0.724        5.580            1      450.929       99.879      192.025
     2833        0.754        5.569            1      451.728       83.784      194.518
     2834        1.017        5.603            1      450.943       87.025      194.246
     2835        1.217        5.565            1      451.916      123.712      192.299
     2836        1.011        5.604            1      454.546       84.320      193.037
     2837        1.039        5.573            1      449.947      117.819      197.118
     2838        0.766        5.536            1      449.701      105.102      190.963
     2839        1.046        5.554            1      445.736      100.372      190.964
     2840        1.047        5.603            1      451.080      101.257      193.185
     2841        0.970        5.559            1      448.864       96.919      197.434
     2842        1.096        5.509            1      444.421       96.518      199.487
     2843        0.705        5.634            1      451.010       96.186      191.612
     2844        1.033        5.592            0      453.035       92.637      193.539
     2845        0.783        5.603            1      450.705      106.702      199.691
     2846        0.767        5.572            1      448.550      118.237      189.681
     2847        0.934        5.656            1      454.584      114.592      192.375
     2848        0.876        5.561            1      452.535      111.901      192.074
     2849        0.694        5.565            1      451.537       87.982      191.022
     2850        0.789        5.591            1      448.797       90.255      190.409
     2851        0.661        5.626            1      451.705      104.991      197.436
     2852        0.790        5.548            1      450.212       98.155      193.709
     2853        1.086        5.589            1      451.517       96.468      196.707
     2854        1.121        5.574            1      448.982      107.208      189.443
     2855        0.652        5.530            1      448.255       98.883      192.573
     2856        0.862        5.659            1      454.666      113.390      197.203
     2857        1.000        5.565            1      449.449      110.331      192.573
     2858        0.883        5.622            1      451.101       81.803      187.589
     2859        0.762        5.599            1      450.053       88.379      184.935
     2860        0.678        5.555            1      449.716       93.421      185.727
     2861        0.843        5.554            1      448.799       84.791      188.562
     2862        0.820        5.529            1      449.314      126.150      191.836
     2863        0.779        5.599            1      448.568      116.038      188.957
     2864        0.816        5.584            1      449.356      100.399      196.638
     2865        0.599        5.605            1      449.004      107.404      194.480
     2866        0.856        5.671            1      453.428      104.159      189.299
     2867        0.851        5.598            1      450.959       94.470      191.146
     2868        0.782        5.608            1      450.663      107.648      189.916
     2869        1.038        5.629            1      451.854      112.483      189.233
     2870        0.737        5.551            1      449.715       88.515      189.472
     2871        1.089        5.567            0      449.969      100.873      190.778
     2872        1.151        5.596            1      449.287      127.563      195.153
     2873        1.263        5.583            1      448.720      112.268      196.960
     2874        1.127        5.519            1      445.273      106.908      188.774
     2875        1.212        5.541            1      445.932      114.383      191.230
     2876        1.018        5.527            1      445.502      101.353      199.860
     2877        0.949        5.573            1      450.560      119.689      190.970
     2878        0.876        5.635            1      450.927      135.661      195.855
     2879        1.035        5.563            1      451.217      106.428      188.597
     2880        0.824        5.571            1      450.846       88.869      195.984
     2881        0.798        5.643            1      451.822      118.175      188.326
     2882        0.806        5.636            1      451.749      106.832      195.097
     2883        0.724        5.555            1      448.828      123.287      187.577
     2884        0.902        5.543            1      447.837       90.296      194.089
     2885        0.470        5.503            1      447.031      136.292      189.556
     2886        0.456        5.535            1      446.176      132.060      194.986
     2887        0.581        5.538            0      450.966      151.986      186.389
     2888        0.468        5.641            1      450.542      139.718      197.189
     2889        0.337        5.509            0      448.093      139.515      193.018
     2890        0.436        5.611            1      449.064      164.810      196.890
     2891        0.890        5.652            1      451.269      114.029      192.742
     2892        0.807        5.589            1      447.186      105.538      188.012
     2893        0.663        5.571            1      449.145      116.650      192.203
     2894        1.004        5.611            1      451.961      122.388      191.444
     2895        0.951        5.558            1      445.692       93.178      194.418
     2896        0.914        5.610            1      454.904      130.131      188.325
     2897        0.997        5.551            1      449.365      112.945      185.716
     2898        1.014        5.561            1      444.904      101.365      189.071
     2899        0.911        5.627            1      452.255      127.376      195.086
     2900        1.097        5.595            1      451.376      132.925      196.582
     2901        1.086        5.580            1      452.793       93.952      195.218
     2902        0.878        5.567            1      448.456      117.187      194.905
     2903        0.768        5.603            1      451.130      150.456      187.012
     2904        0.707        5.524            1      446.655      116.774      193.209
     2905        1.053        5.597            1      450.169      117.303      191.859
     2906        1.228        5.583            0      449.779      105.682      196.727
     2907        0.863        5.643            1      450.825      111.539      186.434
     2908        0.626        5.575            1      450.820      121.851      188.979
     2909        0.782        5.614            1      450.428      112.677      187.282
     2910        0.805        5.600            1      450.300      102.898      197.358
     2911        0.768        5.622            0      451.224      117.764      189.364
     2912        0.729        5.516            1      450.486      105.997      186.344
     2913        0.811        5.555            1      449.138      117.064      190.624
     2914        0.443        5.577            1      453.820       91.100      193.649
     2915        0.612        5.563            1      451.789      121.990      191.736
     2916        0.709        5.553            1      449.123      103.578      184.206
     2917        0.731        5.600            1      451.375       98.109      194.835
     2918        1.126        5.609            1      449.965      117.815      188.972
     2919        0.835        5.619            1      453.121       96.152      191.588
     2920        0.648        5.532            0      448.362      109.251      195.317
     2921        1.124        5.545            1      444.786      102.927      196.942
     2922        0.921        5.606            1      446.910      116.582      187.966
     2923        0.807        5.623            1      450.241      119.546      184.693
     2924        0.593        5.516            1      447.273      119.911      187.747
     2925        0.585        5.583            1      446.593       97.508      181.028
     2926        0.757        5.640            1      450.269       90.209      182.632
     2927        0.678        5.615            1      452.576       99.101      181.961
     2928        1.072        5.527            1      448.376      105.991      188.824
     2929        0.627        5.563            1      447.979       97.486      194.879
     2930        0.891        5.624            1      450.778       97.865      196.529
     2931        0.733        5.617            1      451.883       94.634      195.437
     2932        0.649        5.555            1      447.130       80.392      189.841
     2933        0.615        5.580            1      452.387      110.774      195.331
     2934        0.674        5.543            1      449.657       89.807      196.562
     2935        0.647        5.547            1      450.417       93.852      196.584
     2936        0.919        5.648            1      451.916      130.412      184.457
     2937        0.753        5.464            1      447.892       89.987      195.610
     2938        0.533        5.493            1      448.566      131.463      200.884
     2939        0.576        5.526            1      450.487      102.261      190.215
     2940        0.960        5.523            1      446.035       96.742      187.426
     2941        0.938        5.606            0      451.780       87.946      192.671
     2942        0.703        5.523            1      451.361      107.755      188.487
     2943        0.905        5.620            1      450.645      103.022      187.741
     2944        0.863        5.547            1      448.651      126.321      191.905
     2945        0.719        5.567            1      449.075       98.391      188.880
     2946        0.848        5.627            1      452.366      110.888      188.121
     2947        1.137        5.577            1      447.940      108.478      192.363
     2948        0.987        5.623            0      449.305      113.864      198.678
     2949        0.919        5.485            1      444.854       95.373      194.766
     2950        0.933        5.602            1      447.455      110.063      188.486
     2951        0.829        5.590            1      447.732      110.546      192.781
     2952        0.896        5.597            1      449.722      106.631      184.804
     2953        1.054        5.556            1      446.373      113.473      188.297
     2954        0.682        5.577            1      450.575       90.746      192.164
     2955        0.568        5.529            1      450.164       82.903      191.333
     2956        0.705        5.608            1      449.042      102.234      198.121
     2957        0.699        5.617            1      450.507      123.672      192.582
     2958        0.813        5.589            1      450.650       99.518      191.815
     2959        0.487        5.493            1      449.770      101.187      195.235
     2960        0.670        5.593            1      454.139      108.714      186.320
     2961        0.857        5.546            1      449.175      104.831      195.848
     2962        0.661        5.554            1      451.341       95.615      187.925
     2963        0.836        5.593            1      450.879      103.403      191.485
     2964        0.570        5.448            1      446.996      106.171      198.597
     2965        1.040        5.620            1      450.421      138.653      189.219
     2966        0.838        5.604            1      452.455      103.835      191.644
     2967        1.387        5.582            1      449.045      121.848      196.813
     2968        0.795        5.586            1      449.254      121.587      190.515
     2969        0.789        5.554            1      450.061      134.488      194.813
     2970        0.652        5.567            1      448.821      115.118      197.686
     2971        0.662        5.568            1      448.961      127.223      204.164
     2972        0.997        5.601            1      452.642      103.855      192.845
     2973        0.850        5.620            1      455.520      114.016      190.303
     2974        0.955        5.580            1      449.471      101.155      193.475
     2975        0.957        5.557            1      451.238      123.027      190.026
     2976        0.902        5.526            1      448.692      118.335      193.360
     2977        0.811        5.641            1      454.160      115.986      191.389
     2978        0.794        5.621            1      452.313      134.069      192.604
     2979        0.738        5.536            1      452.356       93.189      194.905
     2980        0.796        5.659            1      455.297       93.220      194.085
     2981        0.742        5.524            1      449.365       93.488      193.785
     2982        0.715        5.572            1      448.722      120.942      185.450
     2983        0.737        5.588            1      447.365      131.370      195.559
     2984        0.835        5.568            1      452.426       92.505      189.295
     2985        0.571        5.609            1      453.571      111.584      197.582
     2986        0.629        5.597            1      452.780      120.984      190.561
     2987        0.981        5.493            1      448.419       94.993      197.953
     2988        0.427        5.561            1      451.823      115.687      192.632
     2989        0.813        5.542            1      449.643      115.331      196.995
     2990        0.552        5.607            1      449.407      101.521      196.608
     2991        0.814        5.577            1      449.494       99.574      195.404
     2992        1.079        5.526            1      449.804      130.138      194.604
     2993        0.915        5.601            1      453.304      110.027      189.542
     2994        0.486        5.566            1      449.930      148.596      192.554
     2995        0.908        5.642            1      453.028      147.463      193.081
     2996        0.895        5.607            1      452.261      118.997      193.726
     2997        0.945        5.590            1      449.950      117.312      193.640
     2998        1.173        5.622            0      453.047      118.502      198.210
     2999        0.991        5.598            1      452.060      117.731      194.576
     3000        1.049        5.555            1      447.013      107.922      193.637
     3001        1.018        5.592            1      448.915      124.838      189.855
     3002        0.859        5.545            1      446.918      132.937      186.991
     3003        0.895        5.627            1      454.077      126.252      190.345
     3004        0.739        5.504            1      449.242      129.012      192.951
     3005        0.846        5.566            1      451.510      107.332      198.097
     3006        1.215        5.537            1      450.420      103.512      188.656
     3007        0.388        5.493            1      446.391      118.642      192.570
     3008        0.987        5.581            1      448.201       97.411      190.733
     3009        0.818        5.566            1      451.528       83.295      187.312
     3010        0.911        5.596            1      454.147      107.981      189.482
     3011        0.717        5.597            1      448.394       90.111      198.119
     3012        0.740        5.561            1      448.781      124.336      190.064
     3013        0.855        5.606            1      451.578      120.764      192.193
     3014        0.889        5.656            1      452.019      114.641      190.402
     3015        0.856        5.616            1      448.543      129.541      198.615
     3016        0.925        5.603            1      447.419      107.831      192.816
     3017        0.822        5.675            1      451.469      109.803      195.652
     3018        0.766        5.493            1      447.688      114.443      196.252
     3019        0.939        5.553            1      449.357      132.973      193.074
     3020        1.049        5.595            1      448.500      111.315      191.879
     3021        1.006        5.614            1      451.497       90.711      191.613
     3022        0.730        5.559            1      447.060      119.966      189.390
     3023        0.895        5.527            1      449.100       99.391      193.273
     3024        0.985        5.561            1      447.341      110.253      193.068
     3025        0.756        5.596            1      452.054       84.759      184.679
     3026        0.796        5.618            1      446.360       96.267      195.489
     3027        0.928        5.619            1      449.950      133.712      191.606
     3028        0.938        5.524            1      447.183       76.607      191.487
